LineNo,TimeUS,C,Q1,Q2,Q3,Q4
91258,3.7035e+07,1,0.9963,0.017057,-0.018679,0.082144
91304,3.7044e+07,1,0.99632,0.014018,-0.018611,0.082527
91348,3.7055e+07,1,0.99632,0.010905,-0.018482,0.083028
91393,3.7073e+07,1,0.99628,0.0057631,-0.018803,0.083845
91438,3.7083e+07,1,0.99626,0.0029231,-0.019057,0.084232
91483,3.7094e+07,1,0.99622,0.00042125,-0.019306,0.084696
91528,3.7104e+07,1,0.99618,-0.001943,-0.019719,0.085073
91574,3.7114e+07,1,0.99614,-0.0036683,-0.019811,0.085431
91623,3.7125e+07,1,0.99608,-0.0059237,-0.019957,0.085934
91669,3.7135e+07,1,0.99604,-0.008303,-0.020047,0.086266
91713,3.7146e+07,1,0.99598,-0.010268,-0.020253,0.086651
91759,3.7156e+07,1,0.99592,-0.012427,-0.020638,0.08695
91800,3.7168e+07,1,0.99583,-0.015303,-0.020691,0.087534
91844,3.7178e+07,1,0.99577,-0.01724,-0.021006,0.087753
91885,3.7189e+07,1,0.9957,-0.019401,-0.020954,0.08809
91930,3.7199e+07,1,0.99562,-0.02194,-0.020928,0.088397
91974,3.721e+07,1,0.99554,-0.024297,-0.021099,0.088688
92018,3.7221e+07,1,0.99544,-0.027154,-0.021076,0.088984
92068,3.7231e+07,1,0.99534,-0.030018,-0.020993,0.089218
92113,3.7241e+07,1,0.99523,-0.032851,-0.020619,0.089485
92159,3.7251e+07,1,0.99513,-0.035597,-0.020253,0.089688
92203,3.7261e+07,1,0.99501,-0.03844,-0.020241,0.089848
92248,3.7272e+07,1,0.99487,-0.041496,-0.019732,0.090093
92290,3.7284e+07,1,0.99472,-0.044722,-0.019454,0.09031
92331,3.7295e+07,1,0.99457,-0.047697,-0.018921,0.0905
92377,3.7305e+07,1,0.99448,-0.04966,-0.018432,0.090574
92422,3.7316e+07,1,0.99437,-0.051578,-0.0183,0.090766
92469,3.7326e+07,1,0.99429,-0.053009,-0.018431,0.090709
92517,3.7337e+07,1,0.99423,-0.054298,-0.018292,0.090702
92562,3.7348e+07,1,0.99414,-0.056071,-0.017919,0.090635
92606,3.7358e+07,1,0.99407,-0.057452,-0.017769,0.090584
92655,3.7367e+07,1,0.99404,-0.058296,-0.017778,0.090381
92696,3.7379e+07,1,0.99399,-0.059562,-0.017264,0.090221
92737,3.7391e+07,1,0.99396,-0.060524,-0.017302,0.08989
92781,3.7402e+07,1,0.99394,-0.061307,-0.017451,0.089608
92827,3.7412e+07,1,0.99391,-0.062178,-0.017141,0.089317
92871,3.7422e+07,1,0.99386,-0.063399,-0.017368,0.088984
92916,3.7432e+07,1,0.99383,-0.064349,-0.01747,0.088608
92965,3.7442e+07,1,0.99382,-0.065081,-0.017593,0.088213
93010,3.7452e+07,1,0.99378,-0.066318,-0.017361,0.087753
93055,3.7463e+07,1,0.99376,-0.067099,-0.017462,0.08736
93101,3.7472e+07,1,0.99372,-0.068353,-0.01725,0.086921
93146,3.7482e+07,1,0.99369,-0.069538,-0.01685,0.086366
93187,3.7498e+07,1,0.99365,-0.071162,-0.016277,0.085639
93232,3.7509e+07,1,0.99361,-0.072631,-0.015435,0.084962
93277,3.7519e+07,1,0.99356,-0.074004,-0.01465,0.084523
93322,3.7529e+07,1,0.99352,-0.07549,-0.013597,0.083836
93368,3.7539e+07,1,0.9935,-0.076621,-0.01256,0.083294
93419,3.755e+07,1,0.99346,-0.077912,-0.011383,0.082705
93464,3.756e+07,1,0.99341,-0.079377,-0.010009,0.082121
93510,3.7571e+07,1,0.99337,-0.080648,-0.0085648,0.081512
93554,3.7581e+07,1,0.99335,-0.081632,-0.00731,0.080897
93596,3.7593e+07,1,0.99327,-0.083279,-0.0058627,0.080298
93638,3.7605e+07,1,0.99321,-0.08476,-0.0043767,0.079598
93683,3.7615e+07,1,0.99317,-0.085837,-0.0027819,0.078996
93728,3.7625e+07,1,0.99316,-0.086531,-0.0015284,0.078353
93773,3.7635e+07,1,0.99314,-0.087337,-0.00033612,0.077753
93817,3.7646e+07,1,0.99314,-0.087934,0.00066615,0.077126
93867,3.7656e+07,1,0.99312,-0.088718,0.001745,0.076433
93912,3.7667e+07,1,0.99311,-0.089206,0.0028056,0.075898
93957,3.7677e+07,1,0.9931,-0.089842,0.0039081,0.07531
94002,3.7687e+07,1,0.99311,-0.090081,0.0047102,0.074775
94044,3.7699e+07,1,0.99312,-0.090501,0.0058184,0.074074
94088,3.7714e+07,1,0.99313,-0.090869,0.0073531,0.073347
94137,3.7726e+07,1,0.9932,-0.090743,0.0081665,0.072483
94183,3.7736e+07,1,0.99323,-0.09078,0.0088655,0.071982
94228,3.7746e+07,1,0.99329,-0.09057,0.009674,0.07132
94277,3.7757e+07,1,0.99335,-0.090257,0.010271,0.070765
94322,3.7767e+07,1,0.99343,-0.08975,0.010945,0.070125
94367,3.7778e+07,1,0.99347,-0.089638,0.01134,0.069625
94412,3.7788e+07,1,0.99356,-0.089075,0.011786,0.069086
94453,3.7799e+07,1,0.9937,-0.088001,0.011661,0.068435
94495,3.7811e+07,1,0.99381,-0.087195,0.011591,0.067839
94539,3.7821e+07,1,0.99392,-0.086345,0.011263,0.067349
94584,3.7831e+07,1,0.99406,-0.085186,0.011055,0.066884
94629,3.7842e+07,1,0.99424,-0.083698,0.0099806,0.066243
94675,3.7852e+07,1,0.99442,-0.082053,0.0090608,0.065619
94725,3.7863e+07,1,0.99459,-0.080578,0.008062,0.065107
94770,3.7873e+07,1,0.99479,-0.078676,0.0064999,0.064547
94814,3.7883e+07,1,0.995,-0.076554,0.005147,0.06393
94859,3.7893e+07,1,0.9952,-0.074402,0.0038878,0.063384
94901,3.7905e+07,1,0.99545,-0.071686,0.0022198,0.062741
94945,3.7916e+07,1,0.99567,-0.069188,0.00074171,0.062117
94993,3.7925e+07,1,0.99586,-0.066916,-0.00037544,0.06156
95038,3.7936e+07,1,0.9961,-0.0639,-0.0018495,0.060859
95080,3.7948e+07,1,0.99631,-0.061061,-0.0031027,0.060205
95125,3.7958e+07,1,0.9965,-0.058403,-0.0044275,0.059663
95173,3.7968e+07,1,0.99669,-0.055525,-0.00559,0.059064
95218,3.7978e+07,1,0.99686,-0.053015,-0.0064972,0.058531
95264,3.7988e+07,1,0.997,-0.050655,-0.0076034,0.057992
95309,3.7999e+07,1,0.99713,-0.048459,-0.0087225,0.057557
95354,3.8013e+07,1,0.9973,-0.045111,-0.010599,0.056887
95402,3.8025e+07,1,0.99743,-0.042623,-0.012029,0.056371
95447,3.8041e+07,1,0.99755,-0.039865,-0.013759,0.055881
95493,3.8051e+07,1,0.99761,-0.038052,-0.015373,0.055582
95537,3.8061e+07,1,0.99765,-0.036618,-0.016929,0.055308
95585,3.8071e+07,1,0.9977,-0.034808,-0.019136,0.054947
95630,3.8081e+07,1,0.99773,-0.033054,-0.021096,0.054722
95675,3.8092e+07,1,0.99776,-0.031296,-0.023462,0.054359
95720,3.8102e+07,1,0.99775,-0.030041,-0.02538,0.054241
95765,3.8112e+07,1,0.99775,-0.02876,-0.027657,0.053941
95808,3.8123e+07,1,0.99772,-0.027412,-0.030154,0.053801
95849,3.8133e+07,1,0.9977,-0.026098,-0.032392,0.053562
95896,3.8143e+07,1,0.99766,-0.024841,-0.034713,0.053443
95937,3.8155e+07,1,0.99762,-0.023593,-0.036695,0.053309
95982,3.8165e+07,1,0.9976,-0.022347,-0.038518,0.053054
96030,3.8175e+07,1,0.99756,-0.021379,-0.039992,0.053016
96076,3.8185e+07,1,0.99753,-0.02052,-0.04135,0.052954
96121,3.8195e+07,1,0.9975,-0.019531,-0.042707,0.052785
96166,3.8205e+07,1,0.99747,-0.018483,-0.044128,0.052658
96210,3.8219e+07,1,0.99744,-0.017345,-0.045333,0.052483
96253,3.8234e+07,1,0.99744,-0.016098,-0.046118,0.052294
96301,3.8247e+07,1,0.99742,-0.014967,-0.04689,0.052245
96346,3.8257e+07,1,0.99742,-0.014657,-0.047131,0.052135
96391,3.8267e+07,1,0.99742,-0.014191,-0.047326,0.05206
96437,3.8277e+07,1,0.99743,-0.013619,-0.047504,0.051955
96488,3.829e+07,1,0.99743,-0.01272,-0.047909,0.051811
96533,3.83e+07,1,0.99745,-0.012023,-0.047711,0.051744
96577,3.8311e+07,1,0.99745,-0.011946,-0.04774,0.051784
96623,3.8321e+07,1,0.99746,-0.011706,-0.047592,0.051724
96664,3.8333e+07,1,0.99746,-0.010718,-0.047951,0.051585
96705,3.8345e+07,1,0.99748,-0.010535,-0.047682,0.051525
96753,3.8354e+07,1,0.99749,-0.010282,-0.047531,0.051536
96798,3.8364e+07,1,0.9975,-0.010038,-0.047405,0.051461
96842,3.8374e+07,1,0.99751,-0.0099424,-0.047165,0.051441
96891,3.8385e+07,1,0.99753,-0.0099631,-0.046949,0.051361
96936,3.8395e+07,1,0.99755,-0.010095,-0.046472,0.051305
96981,3.8405e+07,1,0.99757,-0.010183,-0.045945,0.051299
97025,3.8415e+07,1,0.99759,-0.010419,-0.045532,0.051307
97070,3.8433e+07,1,0.99762,-0.010796,-0.044698,0.05131
97114,3.8446e+07,1,0.99767,-0.011056,-0.043658,0.051325
97160,3.8456e+07,1,0.99769,-0.011135,-0.042978,0.051359
97206,3.8466e+07,1,0.99773,-0.011582,-0.042126,0.051334
97251,3.8476e+07,1,0.99776,-0.012172,-0.041074,0.051339
97295,3.8486e+07,1,0.99779,-0.012676,-0.040159,0.051314
97345,3.8496e+07,1,0.99782,-0.013593,-0.039097,0.051403
97390,3.8506e+07,1,0.99784,-0.014334,-0.03813,0.051479
97435,3.8516e+07,1,0.99788,-0.015213,-0.03692,0.051469
97480,3.8526e+07,1,0.9979,-0.016371,-0.03574,0.051562
97518,3.8539e+07,1,0.99791,-0.018191,-0.034208,0.051625
97562,3.855e+07,1,0.9979,-0.020356,-0.032942,0.051878
97607,3.856e+07,1,0.9979,-0.021999,-0.031778,0.052037
97653,3.857e+07,1,0.99787,-0.024398,-0.030514,0.05233
97698,3.858e+07,1,0.99783,-0.026578,-0.029598,0.052512
97742,3.859e+07,1,0.99778,-0.029222,-0.028314,0.052671
97793,3.86e+07,1,0.99772,-0.03154,-0.027545,0.052865
97837,3.8611e+07,1,0.99765,-0.034403,-0.026165,0.053088
97882,3.8621e+07,1,0.99757,-0.036937,-0.02534,0.05335
97927,3.8631e+07,1,0.99748,-0.039588,-0.024523,0.053536
97972,3.8645e+07,1,0.99735,-0.042764,-0.023733,0.05378
98014,3.8657e+07,1,0.99721,-0.046119,-0.023365,0.05388
98059,3.8667e+07,1,0.9971,-0.048421,-0.02273,0.054074
98105,3.8678e+07,1,0.997,-0.050707,-0.02227,0.054148
98150,3.8688e+07,1,0.99687,-0.053091,-0.021805,0.054297
98198,3.8698e+07,1,0.99676,-0.055178,-0.021646,0.054452
98244,3.8708e+07,1,0.99665,-0.057134,-0.021408,0.054484
98288,3.8719e+07,1,0.99655,-0.058906,-0.021184,0.054534
98335,3.8729e+07,1,0.99645,-0.060382,-0.02114,0.054665
98380,3.8743e+07,1,0.99627,-0.063331,-0.021011,0.054738
98422,3.8754e+07,1,0.99616,-0.065122,-0.020617,0.054739
98464,3.8765e+07,1,0.99598,-0.067864,-0.020261,0.054933
98510,3.8776e+07,1,0.99586,-0.069726,-0.019858,0.054884
98554,3.8786e+07,1,0.9957,-0.072065,-0.019493,0.05483
98599,3.8796e+07,1,0.99557,-0.074029,-0.019002,0.054795
98647,3.8807e+07,1,0.99545,-0.075645,-0.018645,0.054815
98693,3.8817e+07,1,0.99531,-0.077618,-0.018103,0.054733
98737,3.8828e+07,1,0.99516,-0.079711,-0.017465,0.054674
98782,3.8838e+07,1,0.99501,-0.081736,-0.016972,0.05462
98829,3.8848e+07,1,0.99491,-0.083027,-0.016856,0.054589
98870,3.8863e+07,1,0.99472,-0.085367,-0.016618,0.054403
98919,3.8877e+07,1,0.99454,-0.087638,-0.016315,0.054261
98965,3.8886e+07,1,0.99442,-0.089032,-0.016142,0.054173
99010,3.8896e+07,1,0.99433,-0.090222,-0.01596,0.054038
99054,3.8907e+07,1,0.9942,-0.091744,-0.015774,0.053871
99103,3.8917e+07,1,0.9941,-0.092818,-0.015852,0.053789
99150,3.8927e+07,1,0.99401,-0.093918,-0.015805,0.053537
99195,3.8939e+07,1,0.99391,-0.095089,-0.015878,0.05346
99241,3.8953e+07,1,0.99383,-0.096001,-0.016158,0.053239
99282,3.8965e+07,1,0.99377,-0.09668,-0.016204,0.052953
99327,3.8975e+07,1,0.99372,-0.097293,-0.016096,0.052852
99371,3.8986e+07,1,0.99368,-0.097832,-0.016069,0.052608
99417,3.8997e+07,1,0.99369,-0.097878,-0.016075,0.052387
99462,3.9007e+07,1,0.99369,-0.097992,-0.016237,0.052181
99509,3.9018e+07,1,0.99371,-0.097768,-0.016371,0.052022
99556,3.9028e+07,1,0.99377,-0.097274,-0.016756,0.051711
99600,3.9038e+07,1,0.99385,-0.096448,-0.017182,0.051581
99645,3.9048e+07,1,0.99396,-0.095407,-0.017443,0.051388
99689,3.9058e+07,1,0.99409,-0.094022,-0.018009,0.05117
99731,3.9069e+07,1,0.99423,-0.09241,-0.018896,0.051016
99776,3.908e+07,1,0.99433,-0.091327,-0.019645,0.050899
99818,3.9093e+07,1,0.99447,-0.089635,-0.020694,0.050642
99863,3.9103e+07,1,0.99457,-0.088442,-0.021441,0.050509
99909,3.9113e+07,1,0.99466,-0.087379,-0.021817,0.050324
99956,3.9123e+07,1,0.99476,-0.086324,-0.022114,0.050184
1e+05,3.9133e+07,1,0.99485,-0.085242,-0.022408,0.050033
1.0005e+05,3.9143e+07,1,0.99493,-0.08434,-0.02267,0.049803
1.0009e+05,3.9153e+07,1,0.995,-0.083602,-0.022829,0.049668
1.0014e+05,3.9167e+07,1,0.99508,-0.082604,-0.023194,0.049475
1.0018e+05,3.9177e+07,1,0.99513,-0.082159,-0.02319,0.04928
1.0022e+05,3.9189e+07,1,0.99517,-0.081732,-0.023029,0.049173
1.0027e+05,3.9199e+07,1,0.99521,-0.081334,-0.022993,0.049023
1.0032e+05,3.9209e+07,1,0.99527,-0.080862,-0.022665,0.04892
1.0036e+05,3.9219e+07,1,0.99531,-0.080425,-0.022569,0.048822
1.0041e+05,3.9229e+07,1,0.99534,-0.080046,-0.022614,0.048793
1.0045e+05,3.924e+07,1,0.9954,-0.079473,-0.022476,0.048637
1.005e+05,3.925e+07,1,0.99542,-0.079171,-0.022492,0.048606
1.0054e+05,3.926e+07,1,0.99549,-0.078421,-0.022351,0.048482
1.0059e+05,3.9271e+07,1,0.99555,-0.077816,-0.022131,0.048365
1.0063e+05,3.9284e+07,1,0.99558,-0.07744,-0.021786,0.048443
1.0067e+05,3.9294e+07,1,0.99564,-0.076838,-0.021402,0.048409
1.0072e+05,3.9304e+07,1,0.9957,-0.076227,-0.020957,0.048329
1.0076e+05,3.9314e+07,1,0.99578,-0.07542,-0.020404,0.048216
1.008e+05,3.9324e+07,1,0.99585,-0.074669,-0.019811,0.048175
1.0086e+05,3.9335e+07,1,0.99592,-0.07387,-0.019279,0.048123
1.009e+05,3.9345e+07,1,0.99604,-0.072253,-0.018891,0.048155
1.0095e+05,3.9356e+07,1,0.99612,-0.071309,-0.018254,0.048189
1.0099e+05,3.9366e+07,1,0.99624,-0.0697,-0.017752,0.04821
1.0104e+05,3.9377e+07,1,0.99638,-0.067854,-0.017294,0.04822
1.0108e+05,3.9392e+07,1,0.99654,-0.065645,-0.016506,0.048293
1.0112e+05,3.9402e+07,1,0.99669,-0.063446,-0.015884,0.048343
1.0117e+05,3.9412e+07,1,0.99682,-0.061322,-0.015745,0.048357
1.0121e+05,3.9422e+07,1,0.99694,-0.059258,-0.015584,0.048479
1.0126e+05,3.9432e+07,1,0.99707,-0.057225,-0.015363,0.048453
1.0131e+05,3.9442e+07,1,0.99721,-0.054713,-0.015044,0.048579
1.0135e+05,3.9452e+07,1,0.99731,-0.052701,-0.014769,0.048676
1.014e+05,3.9462e+07,1,0.99742,-0.050404,-0.014842,0.048887
1.0144e+05,3.9472e+07,1,0.99751,-0.048395,-0.014824,0.049016
1.0148e+05,3.9484e+07,1,0.9976,-0.046277,-0.01488,0.049288
1.0153e+05,3.9494e+07,1,0.99766,-0.044677,-0.014865,0.049539
1.0157e+05,3.9506e+07,1,0.99772,-0.042817,-0.014933,0.049921
1.0162e+05,3.9517e+07,1,0.99777,-0.041206,-0.014932,0.050261
1.0166e+05,3.9527e+07,1,0.9978,-0.040066,-0.014975,0.050678
1.017e+05,3.9537e+07,1,0.99782,-0.038871,-0.015082,0.051147
1.0176e+05,3.9548e+07,1,0.99784,-0.037685,-0.015301,0.05161
1.018e+05,3.9558e+07,1,0.99785,-0.036572,-0.015365,0.052135
1.0185e+05,3.9568e+07,1,0.99785,-0.035716,-0.015546,0.052732
1.0189e+05,3.9578e+07,1,0.99785,-0.03453,-0.015742,0.053347
1.0194e+05,3.9588e+07,1,0.99785,-0.033632,-0.01591,0.053997
1.0198e+05,3.9603e+07,1,0.99783,-0.03211,-0.016334,0.055169
1.0202e+05,3.9614e+07,1,0.9978,-0.031359,-0.016641,0.056011
1.0207e+05,3.9624e+07,1,0.99778,-0.030521,-0.016881,0.056693
1.0211e+05,3.9633e+07,1,0.99775,-0.029917,-0.017056,0.057439
1.0216e+05,3.9644e+07,1,0.99773,-0.028914,-0.017486,0.058251
1.0221e+05,3.9654e+07,1,0.99769,-0.028227,-0.018102,0.059108
1.0225e+05,3.9664e+07,1,0.99765,-0.027554,-0.0185,0.059871
1.023e+05,3.9674e+07,1,0.99762,-0.027229,-0.018587,0.060642
1.0235e+05,3.9687e+07,1,0.99756,-0.02634,-0.019199,0.061689
1.0239e+05,3.9702e+07,1,0.99749,-0.025683,-0.01966,0.06292
1.0243e+05,3.9713e+07,1,0.99745,-0.02489,-0.020024,0.063785
1.0248e+05,3.9723e+07,1,0.99741,-0.024164,-0.020561,0.064541
1.0252e+05,3.9733e+07,1,0.99738,-0.023292,-0.021031,0.06524
1.0257e+05,3.9743e+07,1,0.99734,-0.022414,-0.021496,0.065953
1.0262e+05,3.9754e+07,1,0.99728,-0.021689,-0.021962,0.066963
1.0266e+05,3.9764e+07,1,0.99723,-0.020901,-0.02207,0.06785
1.0271e+05,3.9774e+07,1,0.9972,-0.020021,-0.022287,0.068534
1.0275e+05,3.9784e+07,1,0.99716,-0.018823,-0.022825,0.06922
1.028e+05,3.9794e+07,1,0.99714,-0.017236,-0.022902,0.069882
1.0284e+05,3.9806e+07,1,0.99711,-0.015504,-0.023088,0.070765
1.0288e+05,3.982e+07,1,0.99707,-0.013168,-0.023371,0.071649
1.0293e+05,3.983e+07,1,0.99704,-0.011674,-0.023485,0.072293
1.0297e+05,3.984e+07,1,0.99699,-0.010238,-0.023866,0.073067
1.0302e+05,3.985e+07,1,0.99696,-0.0088014,-0.023878,0.073673
1.0307e+05,3.9861e+07,1,0.99693,-0.0071876,-0.023892,0.074235
1.0311e+05,3.9871e+07,1,0.99689,-0.0059961,-0.023856,0.074916
1.0316e+05,3.9881e+07,1,0.99685,-0.0048183,-0.02412,0.075368
1.032e+05,3.9891e+07,1,0.99682,-0.0037796,-0.024221,0.075835
1.0324e+05,3.9903e+07,1,0.99678,-0.0027856,-0.024234,0.076381
1.0329e+05,3.992e+07,1,0.99672,-0.0019035,-0.024615,0.077129
1.0334e+05,3.993e+07,1,0.99668,-0.0016172,-0.025063,0.077488
1.0338e+05,3.9941e+07,1,0.99664,-0.0014069,-0.025291,0.077842
1.0343e+05,3.9951e+07,1,0.9966,-0.0014753,-0.025572,0.078309
1.0348e+05,3.9962e+07,1,0.99657,-0.0012858,-0.025988,0.078497
1.0352e+05,3.9972e+07,1,0.99655,-0.00098726,-0.026367,0.07866
1.0357e+05,3.9982e+07,1,0.99653,-0.0010333,-0.026528,0.078916
1.0361e+05,3.9992e+07,1,0.99651,-0.00136,-0.026935,0.079051
1.0366e+05,4.0002e+07,1,0.99648,-0.0015687,-0.027007,0.079348
1.037e+05,4.0018e+07,1,0.99646,-0.0016911,-0.02757,0.079407
1.0374e+05,4.0028e+07,1,0.99645,-0.0021241,-0.027655,0.07951
1.0378e+05,4.0039e+07,1,0.99644,-0.0023831,-0.02773,0.079615
1.0383e+05,4.0049e+07,1,0.99643,-0.0027903,-0.027952,0.079578
1.0387e+05,4.0059e+07,1,0.99643,-0.0029736,-0.027849,0.079613
1.0392e+05,4.0069e+07,1,0.99643,-0.0035149,-0.027839,0.07964
1.0397e+05,4.008e+07,1,0.99643,-0.0039748,-0.027718,0.079668
1.0401e+05,4.009e+07,1,0.99644,-0.0044693,-0.027399,0.079581
1.0406e+05,4.0102e+07,1,0.99645,-0.0047824,-0.027105,0.079553
1.041e+05,4.0118e+07,1,0.99646,-0.0054248,-0.026522,0.079574
1.0414e+05,4.0128e+07,1,0.99647,-0.0057102,-0.026313,0.079463
1.0419e+05,4.0138e+07,1,0.99649,-0.0057201,-0.026113,0.079282
1.0424e+05,4.0149e+07,1,0.99652,-0.006004,-0.02569,0.079104
1.0428e+05,4.0159e+07,1,0.99654,-0.0063479,-0.02504,0.07895
1.0433e+05,4.0169e+07,1,0.99656,-0.0067494,-0.024612,0.078794
1.0438e+05,4.018e+07,1,0.99658,-0.0070953,-0.024164,0.078685
1.0442e+05,4.019e+07,1,0.9966,-0.0074126,-0.023998,0.078421
1.0446e+05,4.02e+07,1,0.99664,-0.0072932,-0.02348,0.078145
1.0451e+05,4.0211e+07,1,0.99666,-0.0077045,-0.02317,0.077902
1.0455e+05,4.0222e+07,1,0.99669,-0.0080095,-0.022705,0.077701
1.046e+05,4.0233e+07,1,0.99671,-0.0085102,-0.022331,0.07744
1.0464e+05,4.0245e+07,1,0.99674,-0.0089733,-0.021819,0.077207
1.0468e+05,4.0255e+07,1,0.99676,-0.0093991,-0.021315,0.07697
1.0473e+05,4.0265e+07,1,0.99678,-0.0098334,-0.020869,0.076772
1.0477e+05,4.0275e+07,1,0.99679,-0.01074,-0.020627,0.076633
1.0482e+05,4.0285e+07,1,0.9968,-0.011258,-0.020387,0.076414
1.0487e+05,4.0295e+07,1,0.99681,-0.012518,-0.020123,0.076184
1.0491e+05,4.0305e+07,1,0.99682,-0.013731,-0.020023,0.075946
1.0496e+05,4.0315e+07,1,0.99681,-0.014966,-0.019879,0.075783
1.05e+05,4.0326e+07,1,0.99682,-0.016285,-0.019687,0.075528
1.0504e+05,4.0339e+07,1,0.9968,-0.01836,-0.019946,0.075155
1.0509e+05,4.0352e+07,1,0.99678,-0.020396,-0.019463,0.075037
1.0514e+05,4.0362e+07,1,0.99676,-0.022108,-0.019606,0.074773
1.0518e+05,4.0372e+07,1,0.99673,-0.024094,-0.019456,0.074572
1.0523e+05,4.0382e+07,1,0.99671,-0.025752,-0.019596,0.074337
1.0528e+05,4.0393e+07,1,0.99667,-0.027832,-0.019387,0.074143
1.0532e+05,4.0403e+07,1,0.99664,-0.029317,-0.019613,0.073916
1.0536e+05,4.0413e+07,1,0.99661,-0.0312,-0.019364,0.073651
1.0541e+05,4.0427e+07,1,0.99657,-0.032963,-0.019684,0.073344
1.0545e+05,4.0442e+07,1,0.99652,-0.035087,-0.01959,0.072986
1.055e+05,4.0452e+07,1,0.9965,-0.036017,-0.019886,0.072798
1.0554e+05,4.0462e+07,1,0.99648,-0.037166,-0.019934,0.072498
1.0559e+05,4.0472e+07,1,0.99646,-0.037957,-0.020034,0.072238
1.0563e+05,4.0482e+07,1,0.99645,-0.038888,-0.019987,0.071941
1.0568e+05,4.0492e+07,1,0.99644,-0.039682,-0.019973,0.071709
1.0573e+05,4.0502e+07,1,0.99644,-0.040119,-0.020088,0.071372
1.0577e+05,4.0512e+07,1,0.99646,-0.040432,-0.020104,0.07098
1.0582e+05,4.0523e+07,1,0.99646,-0.040883,-0.01994,0.070654
1.0586e+05,4.0541e+07,1,0.99651,-0.040921,-0.019591,0.070037
1.0591e+05,4.0553e+07,1,0.99653,-0.041009,-0.019769,0.069663
1.0595e+05,4.0563e+07,1,0.99655,-0.040969,-0.019749,0.069375
1.06e+05,4.0573e+07,1,0.99661,-0.040501,-0.01994,0.068845
1.0604e+05,4.0584e+07,1,0.99663,-0.04032,-0.019834,0.068573
1.0609e+05,4.0594e+07,1,0.99669,-0.039839,-0.019572,0.068174
1.0614e+05,4.0604e+07,1,0.99672,-0.039725,-0.019655,0.067783
1.0618e+05,4.0614e+07,1,0.99676,-0.039346,-0.019665,0.067336
1.0622e+05,4.0625e+07,1,0.9968,-0.039075,-0.019285,0.067057
1.0627e+05,4.0635e+07,1,0.99684,-0.038659,-0.019403,0.066656
1.0631e+05,4.0646e+07,1,0.99688,-0.038448,-0.019045,0.06628
1.0636e+05,4.0657e+07,1,0.99691,-0.038309,-0.018794,0.065985
1.064e+05,4.0667e+07,1,0.99695,-0.038267,-0.018308,0.065503
1.0645e+05,4.0677e+07,1,0.99698,-0.038128,-0.018138,0.065181
1.0649e+05,4.0689e+07,1,0.99702,-0.037868,-0.018119,0.064761
1.0654e+05,4.0699e+07,1,0.99705,-0.037851,-0.01791,0.06438
1.0658e+05,4.071e+07,1,0.99708,-0.037796,-0.01756,0.064063
1.0663e+05,4.0721e+07,1,0.9971,-0.037831,-0.017021,0.063747
1.0668e+05,4.0731e+07,1,0.99713,-0.037715,-0.016792,0.063461
1.0672e+05,4.0742e+07,1,0.99715,-0.037893,-0.016793,0.062998
1.0676e+05,4.0753e+07,1,0.99717,-0.038172,-0.016236,0.062681
1.0681e+05,4.0763e+07,1,0.9972,-0.037955,-0.016219,0.062306
1.0685e+05,4.0774e+07,1,0.99722,-0.038011,-0.015544,0.062102
1.069e+05,4.0784e+07,1,0.99726,-0.037934,-0.015449,0.061674
1.0694e+05,4.0796e+07,1,0.99729,-0.037723,-0.014922,0.061396
1.0698e+05,4.0806e+07,1,0.99731,-0.037788,-0.014853,0.061044
1.0703e+05,4.0816e+07,1,0.99733,-0.037754,-0.014604,0.060794
1.0708e+05,4.0826e+07,1,0.99736,-0.037554,-0.0142,0.060475
1.0712e+05,4.0836e+07,1,0.99738,-0.037546,-0.014044,0.060227
1.0717e+05,4.0847e+07,1,0.99741,-0.037695,-0.013544,0.059806
1.0721e+05,4.0858e+07,1,0.99742,-0.037615,-0.013355,0.059639
1.0725e+05,4.0871e+07,1,0.99745,-0.037603,-0.012328,0.059325
1.0729e+05,4.0882e+07,1,0.99747,-0.037603,-0.012144,0.059088
1.0734e+05,4.0891e+07,1,0.99748,-0.037671,-0.011973,0.058879
1.0738e+05,4.0902e+07,1,0.99749,-0.037927,-0.011775,0.058684
1.0743e+05,4.0912e+07,1,0.9975,-0.038095,-0.011888,0.058386
1.0748e+05,4.0922e+07,1,0.99749,-0.038466,-0.011793,0.058235
1.0752e+05,4.0932e+07,1,0.99749,-0.038721,-0.011631,0.058049
1.0757e+05,4.0942e+07,1,0.99749,-0.039179,-0.011684,0.057808
1.0761e+05,4.0953e+07,1,0.99747,-0.039924,-0.011596,0.057623
1.0766e+05,4.0972e+07,1,0.99744,-0.041176,-0.011459,0.057389
1.077e+05,4.0982e+07,1,0.99741,-0.041882,-0.011411,0.057341
1.0775e+05,4.0992e+07,1,0.99739,-0.042378,-0.01142,0.05725
1.0779e+05,4.1002e+07,1,0.99735,-0.043519,-0.011701,0.057199
1.0784e+05,4.1012e+07,1,0.9973,-0.044588,-0.011576,0.057185
1.0789e+05,4.1022e+07,1,0.99725,-0.045686,-0.01158,0.057222
1.0793e+05,4.1032e+07,1,0.99721,-0.046602,-0.011559,0.057218
1.0798e+05,4.1042e+07,1,0.99716,-0.047564,-0.011501,0.057279
1.0802e+05,4.1052e+07,1,0.9971,-0.048786,-0.011462,0.057346
