LineNo,TimeUS,C,Q1,Q2,Q3,Q4
49199,2.6973e+07,0,0.99403,-0.086081,-0.020092,0.064029
49243,2.6983e+07,0,0.99385,-0.087958,-0.019814,0.064358
49294,2.6993e+07,0,0.99368,-0.089772,-0.019316,0.064618
49339,2.7004e+07,0,0.99344,-0.092147,-0.018364,0.065196
49384,2.7014e+07,0,0.99323,-0.094272,-0.017712,0.065478
49429,2.7024e+07,0,0.99299,-0.096497,-0.017158,0.066084
49478,2.7041e+07,0,0.99258,-0.10042,-0.016152,0.066591
49519,2.7053e+07,0,0.99236,-0.10241,-0.015436,0.067109
49564,2.7063e+07,0,0.99218,-0.1039,-0.015125,0.067477
49609,2.7073e+07,0,0.99198,-0.10553,-0.01472,0.06796
49653,2.7084e+07,0,0.9918,-0.10703,-0.014309,0.068344
49699,2.7094e+07,0,0.99163,-0.1083,-0.01427,0.068839
49748,2.7104e+07,0,0.99147,-0.10957,-0.013975,0.069241
49792,2.7115e+07,0,0.99137,-0.11012,-0.013534,0.069794
49839,2.7125e+07,0,0.99127,-0.11083,-0.013647,0.070116
49884,2.7135e+07,0,0.99113,-0.11185,-0.013523,0.070528
49931,2.7149e+07,0,0.99093,-0.11318,-0.013271,0.071252
49972,2.7161e+07,0,0.99086,-0.1135,-0.012803,0.071777
50017,2.7172e+07,0,0.99076,-0.11398,-0.012951,0.072287
50062,2.7182e+07,0,0.99069,-0.11434,-0.012892,0.072768
50107,2.7192e+07,0,0.99062,-0.11459,-0.01322,0.073315
50151,2.7202e+07,0,0.99059,-0.11461,-0.013809,0.073562
50200,2.7212e+07,0,0.99056,-0.11431,-0.014377,0.074265
50244,2.7222e+07,0,0.99057,-0.11386,-0.014856,0.074697
50291,2.7232e+07,0,0.99058,-0.11335,-0.01579,0.075213
50335,2.7242e+07,0,0.99057,-0.11283,-0.017047,0.075862
50377,2.7253e+07,0,0.99063,-0.11163,-0.018601,0.076389
50421,2.7264e+07,0,0.99065,-0.11066,-0.020229,0.077139
50466,2.7275e+07,0,0.99076,-0.1091,-0.02203,0.077466
50508,2.7286e+07,0,0.99082,-0.10751,-0.024216,0.078243
50552,2.7296e+07,0,0.99091,-0.10604,-0.025857,0.078605
50598,2.7306e+07,0,0.99102,-0.10432,-0.02747,0.079037
50646,2.7317e+07,0,0.99106,-0.10293,-0.029714,0.07951
50691,2.7327e+07,0,0.99117,-0.10086,-0.031377,0.080183
50739,2.7337e+07,0,0.99124,-0.09937,-0.032933,0.080518
50783,2.7347e+07,0,0.99125,-0.098277,-0.034794,0.081005
50825,2.7359e+07,0,0.99132,-0.096924,-0.035914,0.081286
50869,2.7374e+07,0,0.99134,-0.095013,-0.038525,0.082025
50914,2.7385e+07,0,0.99134,-0.094462,-0.039223,0.082316
50959,2.7395e+07,0,0.99125,-0.094688,-0.040031,0.082746
51004,2.7405e+07,0,0.99121,-0.094752,-0.040616,0.082962
51052,2.7415e+07,0,0.99116,-0.094639,-0.040832,0.083475
51098,2.7425e+07,0,0.99109,-0.095069,-0.041393,0.083583
51142,2.7435e+07,0,0.99105,-0.094993,-0.041644,0.084003
51188,2.7444e+07,0,0.99101,-0.095352,-0.041691,0.084042
51235,2.7463e+07,0,0.99084,-0.097029,-0.041608,0.084263
51280,2.7473e+07,0,0.99068,-0.09839,-0.04158,0.084506
51325,2.7484e+07,0,0.99062,-0.098988,-0.041275,0.084647
51369,2.7494e+07,0,0.99049,-0.1002,-0.041453,0.084736
51414,2.7504e+07,0,0.99044,-0.10073,-0.041428,0.084702
51459,2.7514e+07,0,0.99041,-0.10103,-0.041242,0.084785
51508,2.7524e+07,0,0.9903,-0.10209,-0.041516,0.084647
51555,2.7534e+07,0,0.99019,-0.10305,-0.041518,0.084736
51599,2.7545e+07,0,0.99012,-0.10392,-0.041124,0.084706
51644,2.7555e+07,0,0.99005,-0.10464,-0.041079,0.084677
51689,2.7565e+07,0,0.99003,-0.10469,-0.041518,0.084626
51729,2.7577e+07,0,0.98999,-0.10523,-0.041494,0.084443
51770,2.7589e+07,0,0.98996,-0.10569,-0.040693,0.084632
51815,2.7599e+07,0,0.98992,-0.10623,-0.040497,0.084465
51859,2.7609e+07,0,0.98993,-0.10653,-0.039889,0.084276
51904,2.7619e+07,0,0.98987,-0.1071,-0.039643,0.084306
51955,2.7629e+07,0,0.98991,-0.10674,-0.039582,0.084369
51999,2.7639e+07,0,0.98995,-0.10664,-0.03912,0.084217
52044,2.7649e+07,0,0.9899,-0.10716,-0.039066,0.084158
52088,2.7659e+07,0,0.98988,-0.10766,-0.038625,0.08404
52131,2.7671e+07,0,0.98988,-0.10791,-0.037951,0.083975
52172,2.7683e+07,0,0.98991,-0.10796,-0.037508,0.083782
52216,2.7693e+07,0,0.98988,-0.10837,-0.037521,0.083615
52262,2.7703e+07,0,0.98987,-0.10871,-0.036919,0.083467
52307,2.7713e+07,0,0.98988,-0.10899,-0.036096,0.083362
52354,2.7724e+07,0,0.98989,-0.1092,-0.035697,0.083127
52402,2.7734e+07,0,0.98992,-0.10925,-0.035326,0.082892
52447,2.7744e+07,0,0.98993,-0.10936,-0.034979,0.082761
52491,2.7754e+07,0,0.98993,-0.10956,-0.03472,0.082676
52536,2.7764e+07,0,0.99,-0.10928,-0.034178,0.082411
52577,2.7776e+07,0,0.99001,-0.10929,-0.034236,0.082203
52617,2.7788e+07,0,0.99003,-0.10952,-0.033699,0.081966
52662,2.7798e+07,0,0.99006,-0.1095,-0.033153,0.081809
52707,2.7809e+07,0,0.99008,-0.10955,-0.03274,0.081607
52752,2.7819e+07,0,0.99011,-0.10966,-0.032382,0.081345
52798,2.7829e+07,0,0.99021,-0.10905,-0.032038,0.081061
52846,2.784e+07,0,0.99026,-0.10886,-0.031263,0.080968
52892,2.785e+07,0,0.99025,-0.10937,-0.030864,0.080632
52936,2.786e+07,0,0.99025,-0.10952,-0.030195,0.080585
52984,2.7873e+07,0,0.99034,-0.10914,-0.029891,0.080105
53022,2.7886e+07,0,0.99031,-0.10982,-0.029275,0.0798
53068,2.7896e+07,0,0.99035,-0.10976,-0.028536,0.0796
53112,2.7906e+07,0,0.99039,-0.10989,-0.027939,0.079246
53157,2.7916e+07,0,0.99041,-0.11001,-0.027173,0.079008
53202,2.7927e+07,0,0.99043,-0.11036,-0.026336,0.078585
53250,2.7938e+07,0,0.99041,-0.11077,-0.025728,0.078462
53300,2.7948e+07,0,0.99047,-0.11064,-0.025141,0.078138
53345,2.7958e+07,0,0.9905,-0.11064,-0.024745,0.077787
53389,2.7968e+07,0,0.99054,-0.11069,-0.023762,0.077566
53438,2.7982e+07,0,0.99056,-0.11075,-0.022865,0.077476
53483,2.7991e+07,0,0.99064,-0.11034,-0.022329,0.077183
53521,2.8005e+07,0,0.99082,-0.1094,-0.020823,0.076678
53566,2.8015e+07,0,0.99083,-0.10962,-0.020519,0.076319
53610,2.8025e+07,0,0.99087,-0.10939,-0.019851,0.076209
53656,2.8035e+07,0,0.99094,-0.10923,-0.019194,0.075731
53708,2.8045e+07,0,0.991,-0.10911,-0.018285,0.075306
53753,2.8056e+07,0,0.99101,-0.10947,-0.017893,0.074763
53798,2.8066e+07,0,0.99106,-0.1094,-0.016889,0.074481
53842,2.8076e+07,0,0.99105,-0.10981,-0.016107,0.074204
53883,2.8088e+07,0,0.991,-0.11065,-0.015019,0.07379
53925,2.81e+07,0,0.99096,-0.11156,-0.013717,0.073214
53969,2.811e+07,0,0.99089,-0.11249,-0.012843,0.072872
54015,2.8121e+07,0,0.99087,-0.11306,-0.011957,0.07244
54061,2.8131e+07,0,0.99083,-0.11375,-0.011677,0.072005
54107,2.8142e+07,0,0.99075,-0.11467,-0.011363,0.071694
54154,2.8153e+07,0,0.99075,-0.11501,-0.010914,0.071217
54201,2.8163e+07,0,0.99073,-0.11552,-0.010524,0.07076
54245,2.8173e+07,0,0.99066,-0.11636,-0.010602,0.070298
54290,2.8183e+07,0,0.99069,-0.11639,-0.010568,0.069837
54335,2.8193e+07,0,0.99066,-0.11692,-0.010155,0.069414
54374,2.8207e+07,0,0.9906,-0.11766,-0.0099118,0.069095
54418,2.8218e+07,0,0.99064,-0.11767,-0.0094886,0.068498
54464,2.8228e+07,0,0.99075,-0.117,-0.0090981,0.068142
54508,2.8239e+07,0,0.99078,-0.11686,-0.0094551,0.06797
54553,2.825e+07,0,0.99085,-0.11642,-0.0092961,0.067663
54601,2.826e+07,0,0.991,-0.11532,-0.0089059,0.067427
54647,2.827e+07,0,0.99111,-0.11454,-0.0090214,0.067096
54692,2.828e+07,0,0.99125,-0.11343,-0.0087229,0.066951
54736,2.829e+07,0,0.99146,-0.11176,-0.0081905,0.066745
54781,2.8301e+07,0,0.99153,-0.11118,-0.0079179,0.066695
54820,2.8314e+07,0,0.99175,-0.10944,-0.0080993,0.066209
54867,2.8325e+07,0,0.99186,-0.10857,-0.0078816,0.066054
54912,2.8336e+07,0,0.99207,-0.1069,-0.0072787,0.065726
54958,2.8347e+07,0,0.99221,-0.1058,-0.0071949,0.065379
55002,2.8358e+07,0,0.99239,-0.10436,-0.0065138,0.06508
55051,2.8368e+07,0,0.99256,-0.10291,-0.0063663,0.064747
55096,2.8378e+07,0,0.99277,-0.10096,-0.0062988,0.064591
55141,2.8388e+07,0,0.99306,-0.098364,-0.0063164,0.064121
55185,2.8399e+07,0,0.99331,-0.096112,-0.0063626,0.063695
55229,2.8409e+07,0,0.99353,-0.093926,-0.0065422,0.063433
55270,2.8421e+07,0,0.99385,-0.091001,-0.0061416,0.062864
55315,2.8433e+07,0,0.99406,-0.088682,-0.0064341,0.062727
55359,2.8444e+07,0,0.99441,-0.085279,-0.0069338,0.061895
55403,2.8454e+07,0,0.99466,-0.082323,-0.0067539,0.061806
55450,2.8465e+07,0,0.99486,-0.080311,-0.0069011,0.061285
55497,2.8475e+07,0,0.99505,-0.078164,-0.0069755,0.061007
55543,2.8485e+07,0,0.99527,-0.075614,-0.0072136,0.06062
55588,2.8495e+07,0,0.99549,-0.073066,-0.0069043,0.060049
55633,2.8505e+07,0,0.99563,-0.071123,-0.0075401,0.059969
55678,2.8519e+07,0,0.99592,-0.067531,-0.0077076,0.05934
55722,2.853e+07,0,0.99607,-0.065491,-0.007978,0.059075
55766,2.8541e+07,0,0.99621,-0.063595,-0.0080072,0.058841
55811,2.8552e+07,0,0.99634,-0.061675,-0.0075948,0.05867
55856,2.8562e+07,0,0.99644,-0.060046,-0.0080533,0.05867
55902,2.8572e+07,0,0.99657,-0.058157,-0.0084254,0.058343
55950,2.8582e+07,0,0.9967,-0.055876,-0.0086785,0.058219
55995,2.8592e+07,0,0.9968,-0.054265,-0.0089374,0.058074
56040,2.8602e+07,0,0.99688,-0.05276,-0.0086713,0.058092
56085,2.8612e+07,0,0.99698,-0.050839,-0.0085281,0.058076
56130,2.8622e+07,0,0.99713,-0.048198,-0.0087119,0.057804
56175,2.8636e+07,0,0.99732,-0.044107,-0.0093477,0.057683
56217,2.8648e+07,0,0.99741,-0.041683,-0.0098295,0.057727
56261,2.8658e+07,0,0.99754,-0.038901,-0.0098597,0.057473
56308,2.8668e+07,0,0.99765,-0.036296,-0.0099007,0.057343
56353,2.8678e+07,0,0.99773,-0.033852,-0.0096809,0.05732
56401,2.8689e+07,0,0.99783,-0.03125,-0.0095954,0.057121
56446,2.8699e+07,0,0.99791,-0.028859,-0.0096809,0.057066
56490,2.8709e+07,0,0.99798,-0.026256,-0.0095572,0.057125
56536,2.872e+07,0,0.99805,-0.023391,-0.0098286,0.057067
56583,2.8734e+07,0,0.99813,-0.019835,-0.010077,0.056948
56624,2.8746e+07,0,0.99818,-0.017341,-0.010128,0.056779
56668,2.8756e+07,0,0.99821,-0.015476,-0.010278,0.056927
56712,2.8766e+07,0,0.99822,-0.013465,-0.010792,0.057062
56757,2.8776e+07,0,0.99825,-0.011127,-0.011391,0.056948
56802,2.8786e+07,0,0.99828,-0.0088671,-0.011654,0.056755
56851,2.8796e+07,0,0.99827,-0.0074703,-0.012041,0.057046
56897,2.8806e+07,0,0.99828,-0.006117,-0.012103,0.056972
56941,2.8817e+07,0,0.99828,-0.0049285,-0.012622,0.056988
56986,2.8827e+07,0,0.99828,-0.0035761,-0.01312,0.056993
57028,2.8844e+07,0,0.99827,-0.0009612,-0.013894,0.057151
57073,2.8854e+07,0,0.99827,0.00015886,-0.014079,0.057012
57117,2.8864e+07,0,0.99825,0.0010893,-0.014383,0.057297
57163,2.8874e+07,0,0.99825,0.0016393,-0.014879,0.057225
57208,2.8884e+07,0,0.99824,0.0028982,-0.014731,0.05745
57256,2.8894e+07,0,0.99822,0.004288,-0.014552,0.057664
57301,2.8905e+07,0,0.99822,0.0054728,-0.014779,0.057591
57346,2.8915e+07,0,0.99821,0.0065593,-0.014655,0.057695
57394,2.8925e+07,0,0.99819,0.0064887,-0.01492,0.057827
57440,2.8935e+07,0,0.99819,0.0065225,-0.015059,0.057836
57485,2.8945e+07,0,0.99819,0.0065235,-0.014761,0.058019
57529,2.8956e+07,0,0.99819,0.0069609,-0.014369,0.057921
57567,2.8969e+07,0,0.99819,0.0066217,-0.013735,0.058208
57612,2.898e+07,0,0.99819,0.0062318,-0.013013,0.058376
57658,2.899e+07,0,0.99819,0.0057803,-0.012596,0.058469
57707,2.9001e+07,0,0.9982,0.0055081,-0.011936,0.058586
57753,2.9011e+07,0,0.99819,0.0050557,-0.011149,0.058874
57798,2.9021e+07,0,0.9982,0.0048978,-0.010758,0.058859
57842,2.9031e+07,0,0.99818,0.0044884,-0.010345,0.059185
57887,2.9042e+07,0,0.99818,0.0041043,-0.009891,0.059278
57925,2.9055e+07,0,0.99819,0.0030782,-0.0089524,0.059447
57970,2.9065e+07,0,0.99817,0.0025925,-0.0089672,0.059725
58016,2.9075e+07,0,0.99817,0.0023766,-0.0085741,0.059773
58060,2.9086e+07,0,0.99817,0.0020445,-0.0074947,0.059926
58107,2.9096e+07,0,0.99816,0.0017523,-0.0070436,0.060167
58156,2.9107e+07,0,0.99816,0.0016367,-0.0066029,0.060322
58202,2.9117e+07,0,0.99814,0.0013296,-0.0061042,0.060596
58247,2.9128e+07,0,0.99814,0.0011494,-0.0057623,0.060678
58293,2.9138e+07,0,0.99812,0.00095173,-0.0057237,0.060957
58338,2.9153e+07,0,0.99811,0.0011692,-0.0055097,0.061194
58380,2.9165e+07,0,0.9981,0.0017848,-0.0049358,0.061466
58425,2.9175e+07,0,0.99807,0.0013714,-0.0049498,0.061862
58471,2.9185e+07,0,0.99807,0.0014911,-0.0047588,0.061944
58515,2.9196e+07,0,0.99805,0.0025438,-0.0046693,0.062184
58561,2.9206e+07,0,0.99804,0.0023113,-0.0045243,0.062307
58609,2.9216e+07,0,0.99802,0.0017215,-0.0044729,0.062706
58655,2.9226e+07,0,0.99802,0.0014872,-0.0045218,0.062676
58700,2.9236e+07,0,0.99801,0.0016137,-0.004155,0.062958
58744,2.9247e+07,0,0.998,0.0017856,-0.0039268,0.063058
58789,2.9258e+07,0,0.99799,0.00174,-0.0038588,0.063167
58830,2.9269e+07,0,0.99797,0.00088614,-0.0034882,0.063595
58872,2.9281e+07,0,0.99797,-0.00052278,-0.003684,0.063581
58917,2.9291e+07,0,0.99794,-0.0016531,-0.0037408,0.06406
58964,2.9301e+07,0,0.99794,-0.0023512,-0.003591,0.064066
59008,2.9311e+07,0,0.9979,-0.0039664,-0.003583,0.064488
59057,2.9321e+07,0,0.99789,-0.006239,-0.003611,0.06457
59103,2.9332e+07,0,0.99785,-0.0090813,-0.0039225,0.064828
59148,2.9343e+07,0,0.99781,-0.011811,-0.0040374,0.064921
59192,2.9353e+07,0,0.99777,-0.014527,-0.0041574,0.064991
59235,2.9365e+07,0,0.99769,-0.018541,-0.0042447,0.065279
59283,2.9378e+07,0,0.99761,-0.021832,-0.0048603,0.065387
59327,2.9388e+07,0,0.99753,-0.024703,-0.0048327,0.065521
59369,2.9399e+07,0,0.99743,-0.028627,-0.0047703,0.06553
59414,2.9409e+07,0,0.99733,-0.031575,-0.0046785,0.065612
59459,2.942e+07,0,0.9972,-0.035831,-0.0048755,0.065471
59511,2.943e+07,0,0.99706,-0.038894,-0.0043207,0.065814
59555,2.9441e+07,0,0.99693,-0.041957,-0.0042685,0.065897
59600,2.9451e+07,0,0.99683,-0.044674,-0.0043221,0.065715
59644,2.9461e+07,0,0.99673,-0.047081,-0.004454,0.065593
59687,2.9473e+07,0,0.99663,-0.049698,-0.0042583,0.065188
59732,2.9483e+07,0,0.9965,-0.052055,-0.0044463,0.065244
59776,2.9493e+07,0,0.99643,-0.053472,-0.00417,0.065156
59821,2.9503e+07,0,0.9964,-0.054485,-0.0042442,0.064738
59866,2.9518e+07,0,0.99636,-0.055772,-0.0048617,0.064246
59913,2.9529e+07,0,0.99628,-0.057341,-0.0047604,0.064168
59961,2.9539e+07,0,0.99625,-0.05795,-0.0047784,0.064033
60007,2.955e+07,0,0.99624,-0.058823,-0.0048068,0.063373
60052,2.956e+07,0,0.99621,-0.059506,-0.0049421,0.063217
60099,2.9573e+07,0,0.99622,-0.05989,-0.0048335,0.062692
60138,2.9586e+07,0,0.99627,-0.059465,-0.0052249,0.062263
60182,2.9596e+07,0,0.99628,-0.059817,-0.0052817,0.061775
60228,2.9607e+07,0,0.99627,-0.060238,-0.0056033,0.061608
60274,2.9617e+07,0,0.99624,-0.060937,-0.005538,0.061255
60318,2.9627e+07,0,0.99624,-0.061207,-0.0052437,0.061114
60367,2.9637e+07,0,0.99627,-0.061202,-0.0052255,0.060627
60413,2.9647e+07,0,0.99629,-0.061245,-0.0053106,0.060244
60458,2.9657e+07,0,0.99628,-0.061468,-0.0052993,0.060182
60503,2.9667e+07,0,0.99628,-0.06165,-0.0050152,0.059944
60547,2.9677e+07,0,0.9963,-0.061741,-0.0045683,0.059601
60595,2.9691e+07,0,0.99632,-0.06164,-0.0042914,0.059355
60637,2.9707e+07,0,0.99634,-0.0617,-0.0042161,0.05901
60681,2.9717e+07,0,0.99633,-0.061993,-0.0039247,0.058862
60727,2.9727e+07,0,0.99637,-0.061737,-0.0037226,0.058519
60775,2.9737e+07,0,0.99642,-0.061098,-0.0032955,0.058359
60823,2.9748e+07,0,0.99644,-0.060847,-0.0030834,0.058238
60868,2.9758e+07,0,0.99649,-0.060329,-0.0031452,0.05791
60912,2.9768e+07,0,0.99654,-0.059487,-0.003079,0.057901
60957,2.9779e+07,0,0.99662,-0.05855,-0.0029496,0.057629
60999,2.9795e+07,0,0.99671,-0.057146,-0.0037959,0.05739
61044,2.9806e+07,0,0.99674,-0.056547,-0.0036028,0.05752
61089,2.9816e+07,0,0.99678,-0.055845,-0.0035234,0.057429
61133,2.9826e+07,0,0.99686,-0.054619,-0.0036408,0.057209
61179,2.9836e+07,0,0.99693,-0.053438,-0.003717,0.057159
61224,2.9847e+07,0,0.99695,-0.053008,-0.0036871,0.057104
61273,2.9857e+07,0,0.997,-0.052094,-0.0035705,0.057165
61318,2.9868e+07,0,0.9971,-0.050347,-0.0037549,0.056943
61362,2.9878e+07,0,0.99715,-0.049422,-0.0036516,0.05694
61407,2.9888e+07,0,0.99719,-0.04858,-0.0035344,0.056895
61451,2.9898e+07,0,0.99725,-0.047499,-0.0039221,0.056822
61494,2.991e+07,0,0.99734,-0.045666,-0.0040612,0.056671
61538,2.9922e+07,0,0.99737,-0.044856,-0.003813,0.056786
61587,2.9932e+07,0,0.99744,-0.043602,-0.0038824,0.056606
61631,2.9942e+07,0,0.99749,-0.042131,-0.0037915,0.056753
61676,2.9952e+07,0,0.99757,-0.040564,-0.0037075,0.056546
61725,2.9962e+07,0,0.99763,-0.039028,-0.003537,0.056592
61770,2.9972e+07,0,0.99766,-0.038074,-0.0038598,0.05658
61815,2.9982e+07,0,0.99772,-0.036555,-0.0038976,0.056533
61859,2.9992e+07,0,0.99777,-0.035071,-0.0037916,0.056718
61904,3.0003e+07,0,0.99783,-0.033462,-0.0036511,0.056634
61945,3.0014e+07,0,0.99789,-0.031415,-0.0030684,0.05676
61987,3.0026e+07,0,0.99795,-0.029254,-0.0035628,0.056841
62032,3.0036e+07,0,0.99801,-0.027034,-0.0036243,0.05678
62076,3.0046e+07,0,0.99806,-0.025231,-0.003837,0.056859
62121,3.0056e+07,0,0.99809,-0.02378,-0.0040879,0.056887
62171,3.0066e+07,0,0.99811,-0.022331,-0.0046898,0.056986
62216,3.0077e+07,0,0.99816,-0.020193,-0.004925,0.056987
62261,3.0087e+07,0,0.9982,-0.01855,-0.0047998,0.056783
62305,3.0097e+07,0,0.9982,-0.017878,-0.0051732,0.056928
62347,3.0109e+07,0,0.99823,-0.016462,-0.0060173,0.056783
62392,3.0123e+07,0,0.99826,-0.015208,-0.0061024,0.056634
62436,3.0134e+07,0,0.99828,-0.014008,-0.0059982,0.056602
62483,3.0144e+07,0,0.99829,-0.013605,-0.006006,0.056523
62528,3.0154e+07,0,0.9983,-0.013098,-0.0058241,0.056428
62579,3.0164e+07,0,0.99832,-0.012702,-0.006238,0.05619
62625,3.0175e+07,0,0.99834,-0.012459,-0.0062069,0.055955
62670,3.0185e+07,0,0.99834,-0.012141,-0.0061133,0.05601
62716,3.0195e+07,0,0.99836,-0.011811,-0.0058237,0.055788
62761,3.0209e+07,0,0.99836,-0.01208,-0.0049664,0.055755
62806,3.0223e+07,0,0.99837,-0.011647,-0.0051576,0.055708
62850,3.0233e+07,0,0.99837,-0.011932,-0.0051779,0.055659
62896,3.0243e+07,0,0.99836,-0.011806,-0.0050052,0.055715
62941,3.0253e+07,0,0.99837,-0.011989,-0.0046692,0.05555
62986,3.0263e+07,0,0.99837,-0.012334,-0.0047569,0.055553
63035,3.0273e+07,0,0.99837,-0.012317,-0.0049846,0.05548
63080,3.0283e+07,0,0.99838,-0.011889,-0.0050564,0.055349
63125,3.0293e+07,0,0.99838,-0.011452,-0.0050395,0.055448
63171,3.0303e+07,0,0.9984,-0.011451,-0.0050408,0.055121
63216,3.0318e+07,0,0.99837,-0.0123,-0.0053081,0.055438
63261,3.0332e+07,0,0.99839,-0.011824,-0.0051928,0.055283
63305,3.0343e+07,0,0.99838,-0.011948,-0.0049744,0.055469
63350,3.0353e+07,0,0.99838,-0.011733,-0.0049655,0.055425
63395,3.0363e+07,0,0.99837,-0.011807,-0.0051758,0.055534
63443,3.0374e+07,0,0.99837,-0.011862,-0.005441,0.055586
63489,3.0384e+07,0,0.99837,-0.011529,-0.005507,0.055653
63534,3.0394e+07,0,0.99838,-0.01119,-0.0055996,0.055537
63578,3.0404e+07,0,0.99836,-0.010914,-0.0058552,0.055868
63626,3.0418e+07,0,0.99837,-0.010263,-0.0072807,0.05566
63667,3.043e+07,0,0.99834,-0.010526,-0.0090881,0.055826
63712,3.044e+07,0,0.99833,-0.01058,-0.010766,0.055825
63757,3.045e+07,0,0.99831,-0.010762,-0.012391,0.055804
63801,3.046e+07,0,0.9983,-0.0099267,-0.014458,0.055575
63848,3.047e+07,0,0.99829,-0.0092814,-0.016675,0.055313
63896,3.0481e+07,0,0.99825,-0.0095189,-0.018777,0.055328
63941,3.0492e+07,0,0.99822,-0.0095804,-0.020451,0.055219
63986,3.0502e+07,0,0.99816,-0.0097873,-0.022642,0.05542
64031,3.0512e+07,0,0.99814,-0.0095194,-0.02451,0.05503
64073,3.0523e+07,0,0.99807,-0.0087181,-0.027382,0.05501
64120,3.0537e+07,0,0.99799,-0.0083252,-0.030175,0.055103
64164,3.0548e+07,0,0.99795,-0.0078687,-0.031782,0.054988
64209,3.0558e+07,0,0.9979,-0.0074387,-0.033547,0.054944
64253,3.0568e+07,0,0.99784,-0.0074571,-0.035168,0.054966
64299,3.0578e+07,0,0.99778,-0.0077991,-0.036866,0.054965
64349,3.0588e+07,0,0.99774,-0.0076859,-0.037885,0.054999
64393,3.0598e+07,0,0.99769,-0.0074501,-0.039049,0.055048
64438,3.0608e+07,0,0.99764,-0.0070641,-0.04044,0.05503
64482,3.0618e+07,0,0.99758,-0.0070659,-0.041659,0.055133
64527,3.0637e+07,0,0.99749,-0.0069716,-0.043955,0.055153
64574,3.0647e+07,0,0.99745,-0.0072389,-0.044566,0.055218
64618,3.0657e+07,0,0.99741,-0.006976,-0.045378,0.055312
64663,3.0667e+07,0,0.99739,-0.0064236,-0.045946,0.055358
64708,3.0678e+07,0,0.99736,-0.0062136,-0.046452,0.055399
64756,3.0687e+07,0,0.99735,-0.0063887,-0.046824,0.055316
64802,3.0698e+07,0,0.99735,-0.0064465,-0.046799,0.055283
64847,3.0708e+07,0,0.99735,-0.0063353,-0.046823,0.055348
64892,3.0717e+07,0,0.99734,-0.0061711,-0.046935,0.055386
64936,3.0728e+07,0,0.99735,-0.0064571,-0.046825,0.055374
64978,3.0739e+07,0,0.99737,-0.0068586,-0.046182,0.055448
65025,3.075e+07,0,0.99737,-0.0070662,-0.046173,0.055333
65066,3.0761e+07,0,0.99737,-0.0075016,-0.046057,0.055447
65111,3.0772e+07,0,0.99737,-0.0080382,-0.045923,0.055495
65156,3.0782e+07,0,0.99739,-0.0084689,-0.045645,0.05538
65205,3.0792e+07,0,0.99739,-0.0088698,-0.045385,0.055511
65251,3.0802e+07,0,0.9974,-0.0093628,-0.044908,0.055493
65295,3.0812e+07,0,0.99741,-0.010059,-0.04449,0.055649
65340,3.0823e+07,0,0.99743,-0.010024,-0.04378,0.055759
65389,3.0836e+07,0,0.99745,-0.011003,-0.042821,0.055944
65428,3.0849e+07,0,0.99746,-0.011084,-0.04247,0.056064
65473,3.0859e+07,0,0.99747,-0.011354,-0.042141,0.05609
65517,3.0869e+07,0,0.99749,-0.011687,-0.041222,0.056374
65562,3.0879e+07,0,0.9975,-0.01173,-0.040907,0.056437
65606,3.0889e+07,0,0.99751,-0.011447,-0.040517,0.056519
65657,3.0899e+07,0,0.99753,-0.011488,-0.03997,0.05662
65703,3.091e+07,0,0.99755,-0.01166,-0.03929,0.056719
65748,3.092e+07,0,0.99754,-0.012027,-0.039103,0.056872
65793,3.093e+07,0,0.99756,-0.012042,-0.038887,0.056762
65839,3.0949e+07,0,0.99754,-0.011589,-0.038726,0.057265
65881,3.0959e+07,0,0.99753,-0.011712,-0.039298,0.057115
65926,3.097e+07,0,0.99749,-0.012006,-0.039776,0.057352
65971,3.0981e+07,0,0.99747,-0.012086,-0.040302,0.057274
66016,3.0991e+07,0,0.99742,-0.01234,-0.041074,0.057496
66061,3.1002e+07,0,0.9974,-0.012176,-0.042072,0.057247
66110,3.1011e+07,0,0.99734,-0.012306,-0.043189,0.05741
66155,3.1022e+07,0,0.9973,-0.012938,-0.043706,0.057524
66200,3.1031e+07,0,0.99728,-0.013652,-0.04364,0.05779
66245,3.1042e+07,0,0.99722,-0.014415,-0.044519,0.058053
66286,3.1058e+07,0,0.99712,-0.015517,-0.046274,0.058046
66332,3.1069e+07,0,0.99705,-0.016476,-0.046948,0.058459
66376,3.1079e+07,0,0.99699,-0.017379,-0.047715,0.058594
66421,3.1089e+07,0,0.99691,-0.019355,-0.048262,0.058847
66466,3.1099e+07,0,0.99683,-0.021255,-0.048664,0.059215
66513,3.1109e+07,0,0.99675,-0.022893,-0.049469,0.059324
66559,3.112e+07,0,0.99665,-0.024235,-0.050242,0.059764
66606,3.113e+07,0,0.99655,-0.02597,-0.051309,0.059895
66651,3.114e+07,0,0.99645,-0.027216,-0.05208,0.060257
66697,3.1155e+07,0,0.99628,-0.030406,-0.053419,0.060454
66742,3.1169e+07,0,0.99609,-0.032849,-0.054754,0.061019
66787,3.1179e+07,0,0.99595,-0.034798,-0.055957,0.06123
66833,3.1189e+07,0,0.99585,-0.036263,-0.056518,0.061398
66877,3.1199e+07,0,0.99572,-0.037996,-0.057476,0.06155
66922,3.1209e+07,0,0.99559,-0.039843,-0.058368,0.061691
