LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
1.8407e+05,1.6871e+09,0,3.2612,0.53395,227.51,312.9,3.2747,48.76,117.3,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8412e+05,1.6871e+09,0,3.2612,0.53395,227.51,312.9,3.2747,48.76,117.3,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8416e+05,1.6871e+09,0,3.2548,0.53401,227.5,312.9,3.2683,48.753,117.29,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8421e+05,1.6871e+09,0,3.2756,0.53408,227.52,312.92,3.2892,48.774,117.31,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8426e+05,1.6871e+09,0,3.2813,0.53417,227.53,312.92,3.2949,48.78,117.32,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.843e+05,1.6871e+09,0,3.2781,0.53426,227.52,312.92,3.2916,48.777,117.31,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8435e+05,1.6871e+09,0,3.2794,0.53432,227.52,312.92,3.2929,48.778,117.31,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.844e+05,1.6872e+09,0,3.2893,0.53439,227.53,312.93,3.3029,48.788,117.32,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8443e+05,1.6872e+09,0,3.2982,0.53449,227.54,312.94,3.3117,48.797,117.33,2.4187e-05,0.00033652,0.99959,2.4187e-05,2.4187e-05
1.8447e+05,1.6872e+09,0,3.2614,0.53461,227.74,312.94,3.1123,48.524,117.2,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8452e+05,1.6872e+09,0,3.112,0.53799,227.76,312.95,3.1297,48.54,117.22,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8456e+05,1.6872e+09,0,3.118,0.53805,227.77,312.96,3.1357,48.546,117.23,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8461e+05,1.6872e+09,0,3.1039,0.53817,227.75,312.94,3.1216,48.532,117.21,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8466e+05,1.6872e+09,0,2.5073,0.53821,227.21,312.42,2.5249,47.979,116.75,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.847e+05,1.6872e+09,0,2.532,0.53827,227.23,312.44,2.5496,48.003,116.77,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8474e+05,1.6872e+09,0,2.5294,0.53834,227.23,312.44,2.5471,48.001,116.77,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8479e+05,1.6873e+09,0,2.5183,0.5384,227.22,312.43,2.536,47.99,116.76,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8484e+05,1.6873e+09,0,2.5271,0.53847,227.23,312.44,2.5448,47.999,116.77,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8488e+05,1.6873e+09,0,2.5602,0.53856,227.26,312.47,2.5778,48.032,116.8,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8492e+05,1.6873e+09,0,2.5702,0.53863,227.27,312.48,2.5879,48.041,116.81,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8497e+05,1.6873e+09,0,2.6021,0.5387,227.3,312.51,2.6198,48.073,116.84,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8501e+05,1.6873e+09,0,2.6021,0.5387,227.3,312.51,2.6198,48.073,116.84,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8506e+05,1.6873e+09,0,2.6161,0.53876,227.32,312.52,2.6338,48.087,116.86,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.851e+05,1.6873e+09,0,2.6499,0.53882,227.35,312.56,2.6676,48.121,116.89,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8515e+05,1.6873e+09,0,2.6968,0.53889,227.4,312.6,2.7144,48.167,116.94,2.4964e-05,0.0004318,0.99949,2.4964e-05,2.4964e-05
1.8519e+05,1.6874e+09,0,2.7283,0.53895,227.58,312.62,2.614,48.044,116.94,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8524e+05,1.6874e+09,0,2.6513,0.54404,227.64,312.68,2.675,48.105,117,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8528e+05,1.6874e+09,0,2.6885,0.54412,227.68,312.72,2.7122,48.142,117.04,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8532e+05,1.6874e+09,0,2.7402,0.5442,227.73,312.77,2.7639,48.194,117.09,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8537e+05,1.6874e+09,0,2.7976,0.54426,227.79,312.83,2.8213,48.251,117.15,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8541e+05,1.6874e+09,0,2.8553,0.54435,227.85,312.89,2.879,48.309,117.21,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8546e+05,1.6874e+09,0,2.9158,0.54442,227.91,312.95,2.9395,48.369,117.27,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8551e+05,1.6874e+09,0,2.9789,0.54449,227.97,313.01,3.0025,48.432,117.33,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8555e+05,1.6874e+09,0,3.0675,0.54458,228.06,313.1,3.0912,48.52,117.42,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.856e+05,1.6875e+09,0,3.1419,0.54466,228.13,313.17,3.1656,48.594,117.49,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8564e+05,1.6875e+09,0,3.1974,0.54472,228.19,313.23,3.2211,48.65,117.55,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8569e+05,1.6875e+09,0,3.2737,0.54478,228.26,313.3,3.2974,48.726,117.63,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8573e+05,1.6875e+09,0,3.3446,0.54485,228.34,313.37,3.3682,48.797,117.7,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8578e+05,1.6875e+09,0,3.428,0.54492,228.42,313.46,3.4517,48.88,117.78,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8582e+05,1.6875e+09,0,3.428,0.54492,228.42,313.46,3.4517,48.88,117.78,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8587e+05,1.6875e+09,0,3.4777,0.54499,228.47,313.51,3.5014,48.929,117.83,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8591e+05,1.6875e+09,0,3.5872,0.54508,228.58,313.62,3.6109,49.038,117.94,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.8596e+05,1.6876e+09,0,3.626,0.54514,228.62,313.66,3.6497,49.077,117.98,2.5301e-05,0.00056992,0.99935,2.5301e-05,2.5301e-05
1.86e+05,1.6876e+09,0,3.7139,0.54521,228.82,313.72,3.6271,49.05,118.06,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8605e+05,1.6876e+09,0,3.6361,0.55132,228.86,313.76,3.6673,49.09,118.1,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8609e+05,1.6876e+09,0,3.7161,0.55138,228.94,313.84,3.7472,49.17,118.18,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8613e+05,1.6876e+09,0,3.7741,0.55147,229,313.89,3.8053,49.228,118.24,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8618e+05,1.6876e+09,0,3.8555,0.55156,229.08,313.97,3.8867,49.309,118.32,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8622e+05,1.6876e+09,0,3.9088,0.55168,229.13,314.03,3.94,49.362,118.38,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8627e+05,1.6876e+09,0,3.9679,0.55174,229.19,314.09,3.9991,49.421,118.44,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8631e+05,1.6876e+09,0,4.0253,0.55181,229.25,314.14,4.0565,49.478,118.49,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8636e+05,1.6876e+09,0,4.078,0.55188,229.3,314.2,4.1091,49.531,118.55,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8641e+05,1.6877e+09,0,4.1032,0.55194,229.33,314.22,4.1344,49.556,118.57,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8645e+05,1.6877e+09,0,4.1032,0.55194,229.33,314.22,4.1344,49.556,118.57,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.865e+05,1.6877e+09,0,4.1611,0.552,229.38,314.28,4.1922,49.614,118.63,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8654e+05,1.6877e+09,0,4.1924,0.55207,229.42,314.31,4.2236,49.645,118.66,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8658e+05,1.6877e+09,0,4.23,0.55213,229.45,314.35,4.2612,49.682,118.7,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8663e+05,1.6877e+09,0,4.286,0.5522,229.51,314.4,4.3172,49.738,118.75,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8667e+05,1.6877e+09,0,4.3132,0.55229,229.54,314.43,4.3444,49.765,118.78,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8672e+05,1.6877e+09,0,4.345,0.55236,229.57,314.46,4.3762,49.797,118.81,2.5183e-05,0.00074023,0.99918,2.5183e-05,2.5183e-05
1.8677e+05,1.6878e+09,0,4.3788,0.55243,229.66,314.45,4.3334,49.775,118.88,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8682e+05,1.6878e+09,0,4.337,0.56106,229.71,314.5,4.3766,49.818,118.92,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8686e+05,1.6878e+09,0,4.336,0.56114,229.7,314.5,4.3756,49.817,118.92,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8691e+05,1.6878e+09,0,4.3709,0.56123,229.74,314.53,4.4105,49.852,118.95,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8695e+05,1.6878e+09,0,4.3883,0.5613,229.76,314.55,4.428,49.869,118.97,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8699e+05,1.6878e+09,0,4.3872,0.56137,229.76,314.55,4.4268,49.868,118.97,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8704e+05,1.6878e+09,0,4.3844,0.56147,229.75,314.54,4.424,49.865,118.97,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8708e+05,1.6878e+09,0,4.3737,0.56156,229.74,314.53,4.4133,49.855,118.96,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8713e+05,1.6878e+09,0,4.3737,0.56156,229.74,314.53,4.4133,49.855,118.96,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8717e+05,1.6879e+09,0,4.3655,0.56162,229.73,314.52,4.4051,49.847,118.95,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8722e+05,1.6879e+09,0,4.3446,0.56168,229.71,314.5,4.3842,49.826,118.93,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8727e+05,1.6879e+09,0,4.3309,0.56177,229.7,314.49,4.3705,49.812,118.91,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8731e+05,1.6879e+09,0,4.2877,0.56183,229.66,314.45,4.3274,49.769,118.87,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8736e+05,1.6879e+09,0,4.2788,0.56192,229.65,314.44,4.3184,49.76,118.86,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.874e+05,1.6879e+09,0,4.2324,0.56199,229.6,314.39,4.272,49.714,118.82,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8745e+05,1.6879e+09,0,4.1883,0.56205,229.56,314.35,4.2279,49.67,118.77,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8749e+05,1.6879e+09,0,4.1413,0.56214,229.51,314.3,4.1809,49.623,118.72,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8754e+05,1.6879e+09,0,4.0846,0.56222,229.45,314.24,4.1242,49.567,118.67,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8758e+05,1.688e+09,0,4.0341,0.56231,229.4,314.19,4.0737,49.516,118.62,2.9943e-05,0.00093225,0.99899,2.6285e-05,2.6285e-05
1.8763e+05,1.688e+09,0,3.9697,0.5624,229.39,314.1,3.9535,49.408,118.57,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8767e+05,1.688e+09,0,3.8656,0.56879,229.35,314.06,3.9127,49.367,118.53,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8772e+05,1.688e+09,0,3.8096,0.56887,229.29,314,3.8566,49.311,118.48,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8776e+05,1.688e+09,0,3.7522,0.56893,229.23,313.95,3.7992,49.254,118.42,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.878e+05,1.688e+09,0,3.7522,0.56893,229.23,313.95,3.7992,49.254,118.42,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8784e+05,1.688e+09,0,3.6876,0.569,229.17,313.88,3.7346,49.19,118.35,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8788e+05,1.688e+09,0,3.6696,0.56908,229.15,313.87,3.7166,49.172,118.34,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8792e+05,1.688e+09,0,3.606,0.56916,229.09,313.8,3.653,49.108,118.27,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8797e+05,1.6881e+09,0,3.5478,0.56922,229.03,313.74,3.5949,49.05,118.21,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8801e+05,1.6881e+09,0,3.5091,0.56931,228.99,313.7,3.5561,49.012,118.18,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8805e+05,1.6881e+09,0,3.5091,0.56931,228.99,313.7,3.5561,49.012,118.18,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.881e+05,1.6881e+09,0,3.4557,0.56938,228.94,313.65,3.5028,48.958,118.12,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8814e+05,1.6881e+09,0,3.419,0.56945,228.9,313.62,3.466,48.922,118.09,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8818e+05,1.6881e+09,0,3.3687,0.56951,228.85,313.56,3.4158,48.872,118.04,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8823e+05,1.6881e+09,0,3.3369,0.5696,228.82,313.53,3.384,48.84,118,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8827e+05,1.6881e+09,0,3.2924,0.56967,228.78,313.49,3.3395,48.796,117.96,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8831e+05,1.6881e+09,0,3.2492,0.56973,228.73,313.45,3.2963,48.753,117.92,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.8835e+05,1.6882e+09,0,3.187,0.5698,228.67,313.38,3.2341,48.691,117.85,3.2911e-05,0.0010968,0.99882,2.5403e-05,2.5403e-05
1.884e+05,1.6882e+09,0,3.1769,0.56989,228.7,313.35,3.1743,48.64,117.86,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8844e+05,1.6882e+09,0,3.069,0.57653,228.65,313.3,3.1236,48.59,117.81,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8849e+05,1.6882e+09,0,3.0407,0.5766,228.63,313.27,3.0952,48.562,117.78,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8853e+05,1.6882e+09,0,3.0158,0.57668,228.6,313.25,3.0703,48.537,117.76,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8858e+05,1.6882e+09,0,3.0158,0.57668,228.6,313.25,3.0703,48.537,117.76,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8862e+05,1.6882e+09,0,2.975,0.57675,228.56,313.2,3.0295,48.496,117.72,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8867e+05,1.6882e+09,0,3.4787,0.57694,229.02,313.64,3.5333,48.96,118.09,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8871e+05,1.6882e+09,0,3.4578,0.57702,229,313.62,3.5124,48.939,118.07,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8875e+05,1.6883e+09,0,3.4217,0.5771,228.96,313.58,3.4763,48.902,118.03,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.888e+05,1.6883e+09,0,3.4094,0.57716,228.95,313.57,3.4639,48.89,118.02,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8884e+05,1.6883e+09,0,3.3741,0.57722,228.91,313.54,3.4286,48.855,117.98,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8888e+05,1.6883e+09,0,3.368,0.57728,228.91,313.53,3.4226,48.849,117.98,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8893e+05,1.6883e+09,0,3.368,0.57728,228.91,313.53,3.4226,48.849,117.98,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8898e+05,1.6883e+09,0,3.3415,0.57736,228.88,313.5,3.3961,48.822,117.95,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8902e+05,1.6883e+09,0,3.3178,0.57745,228.86,313.48,3.3724,48.798,117.93,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8907e+05,1.6883e+09,0,3.3148,0.57751,228.85,313.48,3.3694,48.795,117.92,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8911e+05,1.6883e+09,0,3.3067,0.57759,228.84,313.47,3.3613,48.787,117.92,3.5595e-05,0.0012658,0.99865,2.5531e-05,2.5531e-05
1.8916e+05,1.6884e+09,0,3.2934,0.57772,228.87,313.44,3.308,48.734,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.892e+05,1.6884e+09,0,3.2457,0.58199,228.87,313.44,3.3063,48.733,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8924e+05,1.6884e+09,0,3.2267,0.58207,228.85,313.42,3.2873,48.714,117.89,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8929e+05,1.6884e+09,0,3.2267,0.58207,228.85,313.42,3.2873,48.714,117.89,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8934e+05,1.6884e+09,0,3.2454,0.58215,228.87,313.44,3.306,48.732,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8939e+05,1.6884e+09,0,3.2502,0.58221,228.88,313.45,3.3109,48.737,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8943e+05,1.6884e+09,0,3.2508,0.58229,228.88,313.45,3.3114,48.738,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8948e+05,1.6884e+09,0,3.2442,0.58235,228.87,313.44,3.3048,48.731,117.9,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8952e+05,1.6884e+09,0,3.2592,0.58242,228.89,313.46,3.3198,48.746,117.92,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8957e+05,1.6885e+09,0,3.2768,0.58248,228.9,313.47,3.3374,48.764,117.94,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8961e+05,1.6885e+09,0,3.258,0.58258,228.88,313.45,3.3186,48.745,117.92,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8965e+05,1.6885e+09,0,3.2757,0.58264,228.9,313.47,3.3363,48.763,117.94,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.897e+05,1.6885e+09,0,3.2757,0.58264,228.9,313.47,3.3363,48.763,117.94,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8974e+05,1.6885e+09,0,3.2614,0.58272,228.89,313.46,3.322,48.748,117.92,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8979e+05,1.6885e+09,0,3.2534,0.58278,228.88,313.45,3.314,48.74,117.91,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8984e+05,1.6885e+09,0,3.2583,0.58285,228.88,313.45,3.319,48.745,117.92,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8988e+05,1.6885e+09,0,3.2331,0.58293,228.86,313.43,3.2937,48.72,117.89,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8992e+05,1.6885e+09,0,3.219,0.58302,228.85,313.42,3.2797,48.706,117.88,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.8997e+05,1.6886e+09,0,3.2222,0.58308,228.85,313.42,3.2828,48.709,117.88,3.5564e-05,0.0014014,0.99851,2.4249e-05,2.4249e-05
1.9001e+05,1.6886e+09,0,3.1418,0.58746,228.84,313.36,3.2079,48.636,117.84,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9006e+05,1.6886e+09,0,3.1204,0.58754,228.82,313.34,3.1864,48.614,117.82,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.901e+05,1.6886e+09,0,3.1074,0.58761,228.8,313.33,3.1735,48.601,117.81,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9015e+05,1.6886e+09,0,3.1074,0.58761,228.8,313.33,3.1735,48.601,117.81,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.902e+05,1.6886e+09,0,3.0752,0.58768,228.77,313.3,3.1412,48.569,117.78,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9024e+05,1.6886e+09,0,3.0311,0.58776,228.73,313.25,3.0971,48.525,117.73,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9029e+05,1.6886e+09,0,3.009,0.58783,228.71,313.23,3.0751,48.502,117.71,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9033e+05,1.6886e+09,0,2.9941,0.58789,228.69,313.22,3.0602,48.487,117.7,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9037e+05,1.6887e+09,0,2.9433,0.58795,228.64,313.17,3.0093,48.437,117.65,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9042e+05,1.6887e+09,0,2.917,0.58801,228.61,313.14,2.9831,48.41,117.62,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9046e+05,1.6887e+09,0,2.8672,0.58807,228.56,313.09,2.9332,48.36,117.57,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9051e+05,1.6887e+09,0,2.8672,0.58807,228.56,313.09,2.9332,48.36,117.57,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9055e+05,1.6887e+09,0,2.867,0.58813,228.56,313.09,2.9331,48.36,117.57,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.906e+05,1.6887e+09,0,2.7893,0.58825,228.49,313.01,2.8554,48.282,117.49,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9065e+05,1.6887e+09,0,2.7272,0.58834,228.42,312.95,2.7933,48.22,117.43,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9069e+05,1.6887e+09,0,2.6896,0.58841,228.39,312.91,2.7556,48.182,117.39,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9074e+05,1.6887e+09,0,2.6627,0.58847,228.36,312.88,2.7288,48.155,117.36,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9078e+05,1.6888e+09,0,2.6627,0.58847,228.36,312.88,2.7288,48.155,117.36,3.606e-05,0.0015258,0.99839,2.4732e-05,2.4732e-05
1.9082e+05,1.6888e+09,0,2.6363,0.58854,228.35,312.83,2.6645,48.108,117.36,4.225e-05,0.0017353,0.99817,2.6093e-05,2.6093e-05
1.9087e+05,1.6888e+09,0,2.5359,0.59767,228.32,312.75,2.5845,48.041,117.33,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9091e+05,1.6888e+09,0,2.4461,0.60441,228.26,312.7,2.5292,47.985,117.27,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9095e+05,1.6888e+09,0,2.4257,0.60449,228.24,312.68,2.5088,47.965,117.25,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.91e+05,1.6888e+09,0,2.4247,0.60454,228.24,312.68,2.5078,47.964,117.25,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9104e+05,1.6888e+09,0,2.3509,0.60465,228.17,312.6,2.434,47.89,117.18,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9109e+05,1.6888e+09,0,2.3209,0.60472,228.14,312.57,2.404,47.86,117.15,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9114e+05,1.6888e+09,0,2.3029,0.60478,228.12,312.55,2.386,47.842,117.13,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9118e+05,1.6889e+09,0,2.3029,0.60478,228.12,312.55,2.386,47.842,117.13,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9123e+05,1.6889e+09,0,2.24,0.60488,228.06,312.49,2.3231,47.778,117.07,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9127e+05,1.6889e+09,0,2.2089,0.60494,228.02,312.46,2.292,47.747,117.03,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9131e+05,1.6889e+09,0,2.1517,0.60501,227.97,312.4,2.2348,47.69,116.98,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9135e+05,1.6889e+09,0,2.1171,0.60507,227.93,312.37,2.2002,47.655,116.94,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.914e+05,1.6889e+09,0,2.0725,0.60513,227.89,312.32,2.1556,47.61,116.9,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9144e+05,1.6889e+09,0,2.0725,0.60513,227.89,312.32,2.1556,47.61,116.9,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
1.9149e+05,1.6889e+09,0,2.0097,0.60519,227.82,312.26,2.0928,47.547,116.83,4.7544e-05,0.0019035,0.998,2.4299e-05,2.4398e-05
