LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
2.5678e+05,1.8748e+08,1,86.287,13.294,215.03,287.25,359.27,71.073,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5683e+05,1.8749e+08,1,86.287,13.294,215.03,287.25,359.27,71.073,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5687e+05,1.875e+08,1,86.288,13.294,215.03,287.25,359.27,71.074,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5692e+05,1.8751e+08,1,86.289,13.294,215.04,287.25,359.27,71.075,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5697e+05,1.8752e+08,1,86.289,13.294,215.04,287.25,359.27,71.075,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5701e+05,1.8753e+08,1,86.289,13.294,215.04,287.25,359.27,71.075,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5706e+05,1.8754e+08,1,86.289,13.294,215.04,287.25,359.27,71.075,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.571e+05,1.8755e+08,1,86.291,13.294,215.04,287.25,359.28,71.077,142.94,0.18976,0.18469,0.20024,0.21609,0.20921
2.5715e+05,1.8756e+08,1,86.291,13.294,215.04,287.25,359.28,71.077,142.94,0.18976,0.18469,0.20024,0.21609,0.20921
2.5719e+05,1.8758e+08,1,86.287,13.294,215.03,287.25,359.27,71.073,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5724e+05,1.8759e+08,1,86.287,13.294,215.03,287.25,359.27,71.073,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5728e+05,1.876e+08,1,86.282,13.294,215.03,287.25,359.27,71.069,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5733e+05,1.8761e+08,1,86.281,13.294,215.03,287.24,359.27,71.067,142.93,0.18976,0.18469,0.20024,0.21609,0.20921
2.5738e+05,1.8762e+08,1,86.276,13.294,215.02,287.24,359.26,71.063,142.92,0.18976,0.18469,0.20024,0.21609,0.20921
2.5742e+05,1.8763e+08,1,86.274,13.294,215.02,287.24,359.26,71.061,142.92,0.18976,0.18469,0.20024,0.21609,0.20921
2.5747e+05,1.8764e+08,1,86.275,13.294,214.98,287.2,359.28,71.106,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5751e+05,1.8765e+08,1,105.36,13.749,214.98,287.2,359.28,71.102,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5755e+05,1.8766e+08,1,105.36,13.749,214.98,287.2,359.28,71.102,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.576e+05,1.8767e+08,1,105.37,13.749,214.98,287.2,359.28,71.105,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5764e+05,1.8768e+08,1,105.37,13.749,214.98,287.2,359.28,71.105,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5769e+05,1.8769e+08,1,105.37,13.749,214.98,287.21,359.28,71.11,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5773e+05,1.877e+08,1,105.37,13.749,214.99,287.21,359.28,71.111,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5778e+05,1.8771e+08,1,105.37,13.749,214.99,287.21,359.28,71.111,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5783e+05,1.8772e+08,1,105.37,13.749,214.99,287.21,359.28,71.112,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5787e+05,1.8773e+08,1,105.37,13.749,214.98,287.21,359.28,71.108,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5792e+05,1.8774e+08,1,105.36,13.749,214.98,287.2,359.28,71.104,142.93,0.19287,0.17971,0.19348,0.21709,0.21685
2.5796e+05,1.8775e+08,1,105.36,13.749,214.97,287.19,359.27,71.097,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5801e+05,1.8776e+08,1,105.36,13.749,214.97,287.19,359.27,71.096,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5805e+05,1.8777e+08,1,105.36,13.749,214.97,287.19,359.27,71.096,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.581e+05,1.8778e+08,1,105.36,13.749,214.97,287.19,359.27,71.095,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5814e+05,1.8779e+08,1,105.35,13.749,214.96,287.19,359.26,71.09,142.91,0.19287,0.17971,0.19348,0.21709,0.21685
2.5818e+05,1.878e+08,1,105.35,13.749,214.97,287.19,359.26,71.091,142.91,0.19287,0.17971,0.19348,0.21709,0.21685
2.5823e+05,1.8781e+08,1,105.35,13.749,214.97,287.19,359.27,71.094,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5828e+05,1.8782e+08,1,105.36,13.749,214.97,287.19,359.27,71.095,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5832e+05,1.8784e+08,1,105.36,13.749,214.97,287.19,359.27,71.095,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5837e+05,1.8785e+08,1,105.36,13.749,214.97,287.19,359.27,71.097,142.92,0.19287,0.17971,0.19348,0.21709,0.21685
2.5842e+05,1.8786e+08,1,138.54,13.147,214.99,287.13,359.22,71.125,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5846e+05,1.8787e+08,1,138.53,13.147,214.98,287.13,359.22,71.123,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5851e+05,1.8789e+08,1,138.53,13.147,214.98,287.13,359.22,71.123,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5856e+05,1.879e+08,1,138.53,13.147,214.98,287.13,359.21,71.122,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.586e+05,1.8791e+08,1,138.53,13.147,214.98,287.13,359.21,71.122,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5864e+05,1.8792e+08,1,138.54,13.147,214.99,287.13,359.22,71.125,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5869e+05,1.8793e+08,1,138.53,13.147,214.98,287.13,359.21,71.123,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5874e+05,1.8794e+08,1,138.53,13.147,214.98,287.13,359.21,71.123,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5878e+05,1.8795e+08,1,138.53,13.147,214.98,287.13,359.21,71.122,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5883e+05,1.8796e+08,1,138.53,13.147,214.98,287.13,359.21,71.121,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5888e+05,1.8797e+08,1,138.53,13.147,214.98,287.13,359.21,71.122,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5892e+05,1.8798e+08,1,138.53,13.147,214.98,287.13,359.21,71.122,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5897e+05,1.8799e+08,1,138.53,13.147,214.98,287.13,359.21,71.121,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5901e+05,1.88e+08,1,138.53,13.147,214.98,287.13,359.21,71.117,142.98,0.20416,0.18495,0.18622,0.20623,0.21844
2.5906e+05,1.8801e+08,1,138.53,13.147,214.98,287.13,359.21,71.117,142.98,0.20416,0.18495,0.18622,0.20623,0.21844
2.591e+05,1.8802e+08,1,138.53,13.147,214.98,287.13,359.21,71.12,142.98,0.20416,0.18495,0.18622,0.20623,0.21844
2.5915e+05,1.8803e+08,1,138.53,13.147,214.98,287.13,359.22,71.123,142.99,0.20416,0.18495,0.18622,0.20623,0.21844
2.5919e+05,1.8804e+08,1,138.54,13.147,215.04,287.15,359.18,71.082,143.01,0.20414,0.19323,0.19172,0.2014,0.2095
2.5924e+05,1.8805e+08,1,149.64,13.335,215.04,287.15,359.18,71.08,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5929e+05,1.8807e+08,1,149.64,13.335,215.04,287.15,359.18,71.081,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5933e+05,1.8808e+08,1,149.64,13.335,215.04,287.15,359.18,71.081,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5938e+05,1.8809e+08,1,149.64,13.335,215.04,287.16,359.18,71.084,143.01,0.20414,0.19323,0.19172,0.2014,0.2095
2.5942e+05,1.881e+08,1,149.64,13.335,215.04,287.16,359.18,71.083,143.01,0.20414,0.19323,0.19172,0.2014,0.2095
2.5947e+05,1.8811e+08,1,149.64,13.335,215.04,287.15,359.18,71.081,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5951e+05,1.8812e+08,1,149.63,13.335,215.04,287.15,359.17,71.078,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5956e+05,1.8813e+08,1,149.63,13.335,215.04,287.15,359.17,71.078,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5961e+05,1.8814e+08,1,149.63,13.335,215.04,287.15,359.17,71.078,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5965e+05,1.8815e+08,1,149.63,13.335,215.04,287.15,359.17,71.078,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.597e+05,1.8816e+08,1,149.63,13.335,215.04,287.15,359.17,71.077,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5975e+05,1.8818e+08,1,149.63,13.335,215.04,287.15,359.17,71.075,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5979e+05,1.8819e+08,1,149.63,13.335,215.03,287.14,359.17,71.07,142.99,0.20414,0.19323,0.19172,0.2014,0.2095
2.5984e+05,1.882e+08,1,149.63,13.335,215.03,287.14,359.17,71.07,142.99,0.20414,0.19323,0.19172,0.2014,0.2095
2.5988e+05,1.8821e+08,1,149.63,13.335,215.03,287.14,359.17,71.072,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5993e+05,1.8822e+08,1,149.63,13.335,215.04,287.15,359.17,71.077,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.5998e+05,1.8823e+08,1,149.63,13.335,215.04,287.15,359.17,71.077,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.6002e+05,1.8824e+08,1,149.63,13.335,215.04,287.15,359.17,71.077,143,0.20414,0.19323,0.19172,0.2014,0.2095
2.6006e+05,1.8825e+08,1,149.63,13.335,215.02,287.12,359.17,71.102,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6011e+05,1.8826e+08,1,162.58,13.448,215.02,287.12,359.17,71.102,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6015e+05,1.8827e+08,1,162.58,13.448,215.02,287.12,359.17,71.103,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.602e+05,1.8828e+08,1,162.58,13.448,215.02,287.12,359.17,71.101,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6024e+05,1.8829e+08,1,162.57,13.448,215.01,287.11,359.16,71.094,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6029e+05,1.883e+08,1,162.57,13.448,215.01,287.11,359.16,71.094,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6033e+05,1.8831e+08,1,162.57,13.448,215.01,287.11,359.16,71.094,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6038e+05,1.8832e+08,1,162.57,13.448,215.02,287.11,359.16,71.096,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6042e+05,1.8833e+08,1,162.57,13.448,215.01,287.11,359.16,71.094,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6047e+05,1.8834e+08,1,162.57,13.448,215.01,287.11,359.16,71.094,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6051e+05,1.8835e+08,1,162.57,13.449,215.02,287.12,359.16,71.098,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6056e+05,1.8836e+08,1,162.57,13.449,215.02,287.11,359.16,71.098,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6061e+05,1.8838e+08,1,162.57,13.449,215.01,287.11,359.16,71.095,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6066e+05,1.8839e+08,1,162.57,13.449,215.02,287.11,359.16,71.097,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.607e+05,1.884e+08,1,162.57,13.449,215.02,287.11,359.16,71.097,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6075e+05,1.8841e+08,1,162.57,13.449,215.02,287.12,359.16,71.099,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6079e+05,1.8842e+08,1,162.57,13.449,215.01,287.11,359.16,71.095,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6084e+05,1.8843e+08,1,162.57,13.449,215.01,287.11,359.16,71.095,143.01,0.20858,0.19227,0.18691,0.19907,0.21317
2.6089e+05,1.8844e+08,1,162.57,13.449,215.02,287.12,359.16,71.099,143.02,0.20858,0.19227,0.18691,0.19907,0.21317
2.6092e+05,1.8845e+08,1,162.57,13.449,215.08,287.2,359.15,71.002,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6097e+05,1.8846e+08,1,27.365,13.934,215.08,287.2,359.15,71.004,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6101e+05,1.8847e+08,1,27.365,13.934,215.08,287.2,359.15,71.004,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6106e+05,1.8848e+08,1,27.364,13.934,215.08,287.2,359.15,71.003,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.611e+05,1.8849e+08,1,27.367,13.934,215.09,287.2,359.15,71.007,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6115e+05,1.885e+08,1,27.367,13.934,215.09,287.2,359.15,71.007,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6119e+05,1.8851e+08,1,27.366,13.934,215.08,287.2,359.15,71.006,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6124e+05,1.8852e+08,1,27.363,13.934,215.08,287.2,359.15,71.003,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6128e+05,1.8853e+08,1,27.363,13.934,215.08,287.2,359.15,71.003,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6133e+05,1.8854e+08,1,27.36,13.934,215.08,287.19,359.14,71,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6138e+05,1.8855e+08,1,27.365,13.934,215.08,287.2,359.15,71.004,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6142e+05,1.8856e+08,1,27.363,13.934,215.08,287.2,359.15,71.003,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6147e+05,1.8857e+08,1,27.363,13.934,215.08,287.2,359.15,71.002,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6151e+05,1.8858e+08,1,27.363,13.934,215.08,287.2,359.15,71.002,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6156e+05,1.8859e+08,1,27.363,13.934,215.08,287.2,359.15,71.002,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.616e+05,1.886e+08,1,27.364,13.934,215.08,287.2,359.15,71.004,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6164e+05,1.8861e+08,1,27.363,13.934,215.08,287.2,359.15,71.003,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6169e+05,1.8862e+08,1,27.362,13.934,215.08,287.2,359.15,71.001,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6173e+05,1.8863e+08,1,27.368,13.934,215.09,287.2,359.15,71.007,142.97,0.19718,0.19951,0.20257,0.20197,0.19877
2.6179e+05,1.8865e+08,1,27.369,13.934,215.09,287.2,359.15,71.009,142.98,0.19718,0.19951,0.20257,0.20197,0.19877
2.6183e+05,1.8866e+08,1,27.367,13.934,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6187e+05,1.8867e+08,1,356.62,13.328,215.11,287.23,359.14,70.97,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6192e+05,1.8868e+08,1,356.62,13.328,215.11,287.23,359.14,70.97,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6196e+05,1.8869e+08,1,356.62,13.328,215.11,287.23,359.14,70.97,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6201e+05,1.887e+08,1,356.62,13.328,215.11,287.23,359.14,70.971,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6205e+05,1.8871e+08,1,356.62,13.328,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.621e+05,1.8872e+08,1,356.62,13.328,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6214e+05,1.8873e+08,1,356.62,13.328,215.11,287.23,359.14,70.971,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6219e+05,1.8874e+08,1,356.62,13.328,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6224e+05,1.8875e+08,1,356.62,13.328,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6228e+05,1.8876e+08,1,356.62,13.328,215.11,287.23,359.14,70.972,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6233e+05,1.8877e+08,1,356.62,13.328,215.11,287.23,359.14,70.973,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6237e+05,1.8878e+08,1,356.63,13.328,215.12,287.23,359.14,70.976,142.97,0.19373,0.20299,0.20828,0.20186,0.19314
2.6242e+05,1.8879e+08,1,356.63,13.328,215.13,287.24,359.15,70.985,142.98,0.19373,0.20299,0.20828,0.20186,0.19314
2.6246e+05,1.888e+08,1,356.63,13.328,215.13,287.24,359.15,70.985,142.98,0.19373,0.20299,0.20828,0.20186,0.19314
2.6251e+05,1.8881e+08,1,356.63,13.328,215.13,287.24,359.15,70.986,142.98,0.19373,0.20299,0.20828,0.20186,0.19314
2.6255e+05,1.8882e+08,1,356.63,13.328,215.12,287.24,359.15,70.984,142.97,0.19373,0.20299,0.20828,0.20186,0.19314
2.626e+05,1.8883e+08,1,356.63,13.328,215.12,287.23,359.15,70.978,142.97,0.19373,0.20299,0.20828,0.20186,0.19314
2.6264e+05,1.8884e+08,1,356.62,13.328,215.11,287.23,359.14,70.974,142.96,0.19373,0.20299,0.20828,0.20186,0.19314
2.6269e+05,1.8886e+08,1,356.62,13.328,215.06,287.21,359.18,71.013,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6274e+05,1.8887e+08,1,62.46,13.401,215.06,287.2,359.17,71.007,142.94,0.19418,0.19513,0.20284,0.2066,0.20125
2.6278e+05,1.8888e+08,1,62.459,13.401,215.06,287.2,359.17,71.006,142.94,0.19418,0.19513,0.20284,0.2066,0.20125
2.6283e+05,1.8889e+08,1,62.459,13.401,215.06,287.2,359.17,71.006,142.94,0.19418,0.19513,0.20284,0.2066,0.20125
2.6287e+05,1.889e+08,1,62.459,13.401,215.06,287.2,359.17,71.006,142.94,0.19418,0.19513,0.20284,0.2066,0.20125
2.6292e+05,1.8891e+08,1,62.46,13.401,215.06,287.2,359.17,71.008,142.94,0.19418,0.19513,0.20284,0.2066,0.20125
2.6296e+05,1.8892e+08,1,62.464,13.401,215.06,287.21,359.18,71.012,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6301e+05,1.8893e+08,1,62.469,13.401,215.06,287.21,359.18,71.016,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6306e+05,1.8894e+08,1,62.469,13.401,215.06,287.21,359.18,71.016,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.631e+05,1.8895e+08,1,62.472,13.401,215.07,287.22,359.18,71.02,142.96,0.19418,0.19513,0.20284,0.2066,0.20125
2.6315e+05,1.8896e+08,1,62.477,13.401,215.07,287.22,359.19,71.025,142.96,0.19418,0.19513,0.20284,0.2066,0.20125
2.6319e+05,1.8897e+08,1,62.48,13.401,215.08,287.22,359.19,71.027,142.96,0.19418,0.19513,0.20284,0.2066,0.20125
2.6324e+05,1.8898e+08,1,62.481,13.401,215.08,287.22,359.19,71.028,142.96,0.19418,0.19513,0.20284,0.2066,0.20125
2.6328e+05,1.8899e+08,1,62.475,13.401,215.07,287.22,359.19,71.023,142.96,0.19418,0.19513,0.20284,0.2066,0.20125
2.6333e+05,1.89e+08,1,62.468,13.401,215.06,287.21,359.18,71.015,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6337e+05,1.8901e+08,1,62.468,13.401,215.06,287.21,359.18,71.015,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6342e+05,1.8902e+08,1,62.467,13.401,215.06,287.21,359.18,71.014,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6346e+05,1.8903e+08,1,62.465,13.401,215.06,287.21,359.18,71.013,142.95,0.19418,0.19513,0.20284,0.2066,0.20125
2.6351e+05,1.8905e+08,1,62.465,13.401,215.08,287.23,359.17,70.989,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6356e+05,1.8906e+08,1,32.299,14,215.08,287.23,359.17,70.989,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.636e+05,1.8907e+08,1,32.3,14,215.08,287.23,359.17,70.989,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6364e+05,1.8908e+08,1,32.3,14,215.08,287.23,359.17,70.989,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6369e+05,1.8909e+08,1,32.3,14,215.08,287.23,359.17,70.99,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6374e+05,1.891e+08,1,32.303,14,215.09,287.23,359.17,70.993,142.95,0.19205,0.19783,0.20679,0.2062,0.19713
2.6378e+05,1.8911e+08,1,32.305,14,215.09,287.23,359.17,70.994,142.95,0.19205,0.19783,0.20679,0.2062,0.19713
2.6382e+05,1.8912e+08,1,32.301,14,215.08,287.23,359.17,70.991,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6387e+05,1.8913e+08,1,32.301,14,215.08,287.23,359.17,70.991,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6391e+05,1.8914e+08,1,32.303,14,215.09,287.23,359.17,70.993,142.95,0.19205,0.19783,0.20679,0.2062,0.19713
2.6396e+05,1.8915e+08,1,32.298,14,215.08,287.23,359.17,70.988,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6401e+05,1.8916e+08,1,32.296,14,215.08,287.22,359.16,70.986,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6405e+05,1.8917e+08,1,32.293,14,215.08,287.22,359.16,70.983,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.641e+05,1.8918e+08,1,32.293,14,215.08,287.22,359.16,70.983,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6414e+05,1.8919e+08,1,32.291,14,215.07,287.22,359.16,70.981,142.94,0.19205,0.19783,0.20679,0.2062,0.19713
2.6419e+05,1.892e+08,1,32.29,14,215.07,287.22,359.16,70.979,142.93,0.19205,0.19783,0.20679,0.2062,0.19713
2.6423e+05,1.8921e+08,1,32.288,14,215.07,287.22,359.16,70.978,142.93,0.19205,0.19783,0.20679,0.2062,0.19713
2.6428e+05,1.8922e+08,1,32.288,14,215.07,287.22,359.16,70.978,142.93,0.19205,0.19783,0.20679,0.2062,0.19713
2.6432e+05,1.8923e+08,1,32.285,14,215.07,287.21,359.15,70.975,142.93,0.19205,0.19783,0.20679,0.2062,0.19713
2.6437e+05,1.8924e+08,1,32.282,14,215.07,287.21,359.15,70.972,142.93,0.19205,0.19783,0.20679,0.2062,0.19713
2.6441e+05,1.8925e+08,1,32.292,14,215.11,287.23,359.14,70.954,142.94,0.19127,0.20281,0.21074,0.20344,0.19173
2.6446e+05,1.8926e+08,1,2.0247,13.28,215.12,287.25,359.15,70.971,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.645e+05,1.8928e+08,1,2.0276,13.28,215.12,287.25,359.16,70.973,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.6455e+05,1.8929e+08,1,2.0261,13.28,215.12,287.25,359.15,70.972,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.646e+05,1.893e+08,1,2.0231,13.28,215.12,287.25,359.15,70.969,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.6464e+05,1.8931e+08,1,2.0231,13.28,215.12,287.25,359.15,70.969,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.6469e+05,1.8932e+08,1,2.0268,13.28,215.12,287.25,359.16,70.973,142.96,0.19127,0.20281,0.21074,0.20344,0.19173
2.6473e+05,1.8933e+08,1,2.0196,13.28,215.12,287.24,359.15,70.965,142.95,0.19127,0.20281,0.21074,0.20344,0.19173
2.6478e+05,1.8934e+08,1,2.0196,13.28,215.12,287.24,359.15,70.965,142.95,0.19127,0.20281,0.21074,0.20344,0.19173
2.6482e+05,1.8935e+08,1,2.0122,13.28,215.11,287.24,359.14,70.958,142.95,0.19127,0.20281,0.21074,0.20344,0.19173
2.6487e+05,1.8936e+08,1,2.0024,13.28,215.1,287.23,359.13,70.948,142.94,0.19127,0.20281,0.21074,0.20344,0.19173
2.6492e+05,1.8937e+08,1,1.9867,13.28,215.08,287.21,359.12,70.932,142.92,0.19127,0.20281,0.21074,0.20344,0.19173
2.6496e+05,1.8938e+08,1,1.9827,13.28,215.08,287.21,359.11,70.929,142.92,0.19127,0.20281,0.21074,0.20344,0.19173
2.6501e+05,1.8939e+08,1,1.9827,13.28,215.08,287.21,359.11,70.929,142.92,0.19127,0.20281,0.21074,0.20344,0.19173
2.6505e+05,1.894e+08,1,1.9667,13.28,215.06,287.19,359.1,70.913,142.9,0.19127,0.20281,0.21074,0.20344,0.19173
2.651e+05,1.8941e+08,1,1.9517,13.28,215.05,287.18,359.08,70.897,142.89,0.19127,0.20281,0.21074,0.20344,0.19173
2.6514e+05,1.8942e+08,1,1.944,13.28,215.04,287.17,359.07,70.89,142.88,0.19127,0.20281,0.21074,0.20344,0.19173
2.6519e+05,1.8943e+08,1,1.9509,13.28,215.05,287.18,359.08,70.897,142.88,0.19127,0.20281,0.21074,0.20344,0.19173
2.6523e+05,1.8944e+08,1,1.9648,13.28,215.06,287.19,359.09,70.911,142.9,0.19127,0.20281,0.21074,0.20344,0.19173
2.6528e+05,1.8946e+08,1,1.9648,13.28,215.06,287.19,359.09,70.911,142.9,0.19127,0.20281,0.21074,0.20344,0.19173
2.6532e+05,1.8947e+08,1,1.9896,13.28,215.02,287.12,359.13,71.033,142.97,0.20425,0.1957,0.19319,0.19987,0.207
2.6537e+05,1.8948e+08,1,158.82,13.505,215.04,287.14,359.15,71.052,142.99,0.20425,0.1957,0.19319,0.19987,0.207
2.6541e+05,1.8949e+08,1,158.82,13.505,215.05,287.15,359.15,71.058,143,0.20425,0.1957,0.19319,0.19987,0.207
2.6546e+05,1.895e+08,1,158.82,13.505,215.05,287.15,359.15,71.058,143,0.20425,0.1957,0.19319,0.19987,0.207
2.655e+05,1.8951e+08,1,158.82,13.505,215.05,287.15,359.16,71.06,143,0.20425,0.1957,0.19319,0.19987,0.207
2.6555e+05,1.8952e+08,1,158.82,13.505,215.05,287.15,359.16,71.059,143,0.20425,0.1957,0.19319,0.19987,0.207
2.6559e+05,1.8953e+08,1,158.81,13.505,215.03,287.13,359.14,71.041,142.98,0.20425,0.1957,0.19319,0.19987,0.207
2.6564e+05,1.8954e+08,1,158.79,13.505,215.01,287.12,359.12,71.026,142.97,0.20425,0.1957,0.19319,0.19987,0.207
2.6568e+05,1.8955e+08,1,158.78,13.505,215,287.1,359.11,71.013,142.95,0.20425,0.1957,0.19319,0.19987,0.207
2.6573e+05,1.8956e+08,1,158.78,13.505,215,287.1,359.11,71.013,142.95,0.20425,0.1957,0.19319,0.19987,0.207
