LineNo,TimeUS,C,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
4.0202e+05,2.231e+08,0,1.3813e-10,8.7463e-08,9.7202e-08,2.9696e-09,0.00075618,0.00068189,0.00075445,0.00077875,0.00065087,0.00076231,0,0
4.0404e+05,2.2359e+08,0,1.3828e-10,8.7456e-08,9.7124e-08,2.9647e-09,0.00075404,0.00068005,0.00075327,0.00077638,0.00064945,0.00076092,0,0
4.0605e+05,2.2408e+08,0,1.382e-10,8.7443e-08,9.7013e-08,2.9547e-09,0.00075213,0.00067776,0.00075262,0.00077415,0.00064763,0.00076011,0,0
4.081e+05,2.2458e+08,0,1.3809e-10,8.744e-08,9.6935e-08,2.9491e-09,0.00075075,0.00067612,0.00075131,0.00077226,0.00064652,0.00075867,0,0
4.1012e+05,2.2508e+08,0,1.379e-10,8.7432e-08,9.6835e-08,2.9388e-09,0.00075018,0.00067578,0.00075107,0.00077155,0.00064631,0.00075844,0,0
4.1213e+05,2.2557e+08,0,1.3759e-10,8.743e-08,9.6769e-08,2.9346e-09,0.00074954,0.00067481,0.00075016,0.00077055,0.00064563,0.00075752,0,0
4.1411e+05,2.2607e+08,0,1.3725e-10,8.7426e-08,9.6679e-08,2.9245e-09,0.00074772,0.00067206,0.00074965,0.00076838,0.00064327,0.00075695,0,0
4.161e+05,2.2656e+08,0,1.3719e-10,8.7429e-08,9.6622e-08,2.9205e-09,0.00074716,0.00067025,0.00074822,0.00076762,0.00064162,0.0007555,0,0
4.1811e+05,2.2706e+08,0,1.3653e-10,8.7426e-08,9.6538e-08,2.9105e-09,0.00074608,0.00066702,0.0007431,0.00076725,0.00063759,0.00075042,0,0
4.2017e+05,2.2755e+08,0,1.3643e-10,8.7426e-08,9.6481e-08,2.9073e-09,0.00074527,0.00066067,0.00073614,0.00076587,0.00063183,0.00074326,0,0
4.2219e+05,2.2805e+08,0,1.3607e-10,8.7427e-08,9.6421e-08,2.9023e-09,0.00074266,0.00065606,0.00073414,0.00076272,0.00062766,0.0007412,0,0
4.2419e+05,2.2854e+08,0,1.3572e-10,8.7427e-08,9.6345e-08,2.8957e-09,0.00074144,0.0006538,0.00073302,0.00076095,0.00062591,0.00073997,0,0
4.2598e+05,2.2904e+08,0,1.3539e-10,8.7427e-08,9.6294e-08,2.8916e-09,0.0007408,0.00065053,0.00072897,0.00075905,0.0006237,0.00073582,0,0
4.2798e+05,2.2953e+08,0,1.3486e-10,8.7423e-08,9.6223e-08,2.8835e-09,0.00073753,0.00064706,0.00072454,0.00075441,0.00062185,0.0007311,0,0
4.3e+05,2.3003e+08,0,1.3435e-10,8.7422e-08,9.6174e-08,2.8774e-09,0.00073305,0.00064306,0.00072219,0.00074928,0.0006189,0.00072833,0,0
4.3201e+05,2.3052e+08,0,1.3405e-10,8.7418e-08,9.612e-08,2.8703e-09,0.00073142,0.00064191,0.00072069,0.00074744,0.00061826,0.00072669,0,0
4.3403e+05,2.3102e+08,0,1.3355e-10,8.7416e-08,9.6075e-08,2.866e-09,0.00072934,0.00064048,0.00071887,0.00074502,0.0006174,0.00072466,0,0
4.36e+05,2.3151e+08,0,1.3337e-10,8.7409e-08,9.6017e-08,2.8594e-09,0.00072383,0.00063612,0.00071194,0.00073738,0.00061546,0.00071727,0,0
4.3801e+05,2.3201e+08,0,1.3273e-10,8.7404e-08,9.5965e-08,2.8546e-09,0.00072295,0.00063484,0.00071075,0.00073604,0.00061473,0.00071601,0,0
4.4001e+05,2.325e+08,0,1.32e-10,8.7394e-08,9.5893e-08,2.8475e-09,0.00072207,0.00063416,0.00070952,0.00073494,0.00061409,0.00071479,0,0
4.4203e+05,2.33e+08,0,1.3151e-10,8.7392e-08,9.5846e-08,2.8444e-09,0.00072181,0.00063366,0.0007089,0.00073471,0.00061341,0.00071418,0,0
4.4403e+05,2.3349e+08,0,1.3039e-10,8.7383e-08,9.5769e-08,2.8363e-09,0.00072098,0.00063363,0.00070848,0.00073391,0.00061317,0.00071374,0,0
4.4605e+05,2.3399e+08,0,1.2972e-10,8.738e-08,9.5713e-08,2.8332e-09,0.00072036,0.00063356,0.00070807,0.00073333,0.00061295,0.00071331,0,0
4.4805e+05,2.3448e+08,0,1.2888e-10,8.7374e-08,9.5623e-08,2.8264e-09,0.0007193,0.00062703,0.00069946,0.00072995,0.00060807,0.00070453,0,0
4.501e+05,2.3498e+08,0,1.2834e-10,8.7374e-08,9.5555e-08,2.8234e-09,0.00071717,0.00061808,0.00068875,0.00072434,0.00060207,0.00069345,0,0
4.5211e+05,2.3548e+08,0,1.2831e-10,8.7371e-08,9.5449e-08,2.8178e-09,0.00071565,0.00061246,0.0006843,0.0007215,0.00059757,0.00068877,0,0
4.5416e+05,2.3598e+08,0,1.2802e-10,8.737e-08,9.5365e-08,2.8145e-09,0.00071213,0.00060436,0.00067924,0.00071635,0.00059085,0.00068334,0,0
4.562e+05,2.3648e+08,0,1.2811e-10,8.7366e-08,9.5241e-08,2.8094e-09,0.00070929,0.00059795,0.00067607,0.00071247,0.0005854,0.00067994,0,0
4.5821e+05,2.3697e+08,0,1.2775e-10,8.7362e-08,9.515e-08,2.8076e-09,0.00070606,0.00059318,0.0006741,0.00070899,0.00058067,0.00067798,0,0
4.6025e+05,2.3747e+08,0,1.2698e-10,8.7355e-08,9.5012e-08,2.8019e-09,0.00070409,0.00059116,0.00067131,0.00070783,0.00057762,0.00067534,0,0
4.623e+05,2.3797e+08,0,1.2636e-10,8.7354e-08,9.4917e-08,2.8006e-09,0.00069953,0.00059011,0.00066652,0.0007044,0.00057532,0.00067064,0,0
4.643e+05,2.3846e+08,0,1.2442e-10,8.7347e-08,9.4775e-08,2.7946e-09,0.00068935,0.00058961,0.00065768,0.00069527,0.00057387,0.00066179,0,0
4.6628e+05,2.3895e+08,0,1.23e-10,8.7346e-08,9.4675e-08,2.7927e-09,0.00068811,0.00058917,0.000657,0.00069427,0.00057314,0.00066112,0,0
4.6828e+05,2.3945e+08,0,1.2209e-10,8.7344e-08,9.4565e-08,2.7902e-09,0.00068594,0.00058893,0.00065533,0.00069263,0.0005723,0.00065946,0,0
4.7029e+05,2.3995e+08,0,1.2051e-10,8.7339e-08,9.4419e-08,2.7852e-09,0.00068025,0.00058858,0.00065066,0.00068813,0.00057072,0.00065479,0,0
4.7231e+05,2.4044e+08,0,1.1955e-10,8.7339e-08,9.4319e-08,2.783e-09,0.00067905,0.00058826,0.00064972,0.00068723,0.00057004,0.00065393,0,0
4.7428e+05,2.4093e+08,0,1.1839e-10,8.734e-08,9.418e-08,2.7782e-09,0.0006782,0.00058775,0.00064909,0.0006866,0.00056919,0.00065339,0,0
4.763e+05,2.4143e+08,0,1.1745e-10,8.7344e-08,9.4086e-08,2.7774e-09,0.00067745,0.00058722,0.0006485,0.00068595,0.0005684,0.0006529,0,0
4.7831e+05,2.4192e+08,0,1.1693e-10,8.7349e-08,9.3957e-08,2.7718e-09,0.00067619,0.00058235,0.00064233,0.00068575,0.00056197,0.00064672,0,0
4.8032e+05,2.4242e+08,0,1.1617e-10,8.7354e-08,9.3857e-08,2.7693e-09,0.00067381,0.00057252,0.00062953,0.00068535,0.00054944,0.0006338,0,0
4.8234e+05,2.4292e+08,0,1.1537e-10,8.736e-08,9.3743e-08,2.7652e-09,0.00067147,0.00056933,0.00062505,0.00068444,0.000545,0.00062923,0,0
4.8438e+05,2.4341e+08,0,1.1454e-10,8.7366e-08,9.3644e-08,2.7626e-09,0.00067009,0.00056563,0.00062161,0.00068391,0.00054038,0.00062583,0,0
4.8639e+05,2.4392e+08,0,1.14e-10,8.7373e-08,9.3524e-08,2.7593e-09,0.00066851,0.00055965,0.00061834,0.00068245,0.00053431,0.00062256,0,0
4.8841e+05,2.4441e+08,0,1.1392e-10,8.7381e-08,9.3418e-08,2.7577e-09,0.00066558,0.00055352,0.00061549,0.0006798,0.00052781,0.00061981,0,0
4.9042e+05,2.4491e+08,0,1.1359e-10,8.7386e-08,9.3267e-08,2.7536e-09,0.00066146,0.00054604,0.00060949,0.00067714,0.00051865,0.00061404,0,0
4.9247e+05,2.4541e+08,0,1.1301e-10,8.7391e-08,9.3155e-08,2.7534e-09,0.00065921,0.00054259,0.00060576,0.00067573,0.00051427,0.00061049,0,0
4.9449e+05,2.459e+08,0,1.1204e-10,8.7393e-08,9.2984e-08,2.7489e-09,0.00065885,0.00053975,0.0006005,0.00067489,0.00051182,0.00060513,0,0
4.965e+05,2.464e+08,0,1.1011e-10,8.7397e-08,9.2854e-08,2.7483e-09,0.00065812,0.00053064,0.00058493,0.00067375,0.00050287,0.0005892,0,0
4.9856e+05,2.4691e+08,0,1.0754e-10,8.74e-08,9.2704e-08,2.7462e-09,0.00065598,0.00052685,0.0005788,0.00067209,0.00049881,0.00058282,0,0
5.0058e+05,2.474e+08,0,1.0631e-10,8.7406e-08,9.2586e-08,2.7448e-09,0.00065363,0.00052621,0.0005783,0.00067003,0.00049796,0.00058227,0,0
5.0258e+05,2.479e+08,0,1.046e-10,8.741e-08,9.2446e-08,2.7411e-09,0.00065018,0.00052334,0.00057386,0.00066713,0.00049469,0.00057776,0,0
5.0462e+05,2.484e+08,0,1.0352e-10,8.7414e-08,9.2353e-08,2.741e-09,0.00064774,0.00051817,0.0005639,0.00066617,0.00048827,0.00056773,0,0
5.0659e+05,2.4889e+08,0,1.0187e-10,8.7417e-08,9.2235e-08,2.7367e-09,0.00064453,0.00051105,0.00055057,0.00066529,0.00047948,0.00055429,0,0
5.0861e+05,2.4939e+08,0,1.0079e-10,8.7421e-08,9.2165e-08,2.7366e-09,0.00064212,0.00050485,0.00053966,0.00066464,0.00047209,0.00054333,0,0
5.1058e+05,2.4988e+08,0,1.0041e-10,8.7427e-08,9.2084e-08,2.7326e-09,0.00063976,0.0005033,0.00053819,0.00066212,0.00047094,0.00054203,0,0
5.1259e+05,2.5038e+08,0,1.0004e-10,8.7434e-08,9.203e-08,2.7297e-09,0.00063297,0.00049827,0.00053556,0.00065423,0.00046658,0.0005398,0,0
5.146e+05,2.5088e+08,0,9.9607e-11,8.7439e-08,9.1986e-08,2.7258e-09,0.00062946,0.00049431,0.00053312,0.00064969,0.00046339,0.00053758,0,0
5.1662e+05,2.5138e+08,0,9.9307e-11,8.7444e-08,9.1948e-08,2.7233e-09,0.00062874,0.00049252,0.00053154,0.00064842,0.00046212,0.00053607,0,0
5.1862e+05,2.5187e+08,0,9.8674e-11,8.745e-08,9.1915e-08,2.7186e-09,0.00062853,0.00049131,0.0005303,0.00064808,0.0004611,0.00053481,0,0
5.2067e+05,2.5237e+08,0,9.8293e-11,8.7456e-08,9.1897e-08,2.7169e-09,0.00062835,0.00049079,0.00052966,0.00064789,0.00046064,0.00053416,0,0
5.2268e+05,2.5286e+08,0,9.7691e-11,8.7464e-08,9.188e-08,2.7126e-09,0.00062627,0.00049002,0.00052765,0.00064553,0.00046018,0.00053206,0,0
5.2466e+05,2.5335e+08,0,9.741e-11,8.7472e-08,9.1872e-08,2.712e-09,0.00062395,0.00048968,0.00052608,0.00064302,0.00046006,0.00053043,0,0
5.2668e+05,2.5385e+08,0,9.6701e-11,8.7478e-08,9.1863e-08,2.7084e-09,0.00062313,0.00048917,0.00052541,0.00064223,0.00045966,0.00052971,0,0
5.2865e+05,2.5435e+08,0,9.6012e-11,8.7486e-08,9.1858e-08,2.7023e-09,0.00062258,0.00048822,0.0005244,0.00064181,0.00045884,0.00052868,0,0
5.3067e+05,2.5484e+08,0,9.5741e-11,8.7494e-08,9.1857e-08,2.7002e-09,0.00062194,0.00048689,0.00052287,0.00064065,0.00045816,0.00052718,0,0
5.3271e+05,2.5534e+08,0,9.5027e-11,8.75e-08,9.1856e-08,2.6937e-09,0.00061993,0.00048551,0.00052166,0.00063837,0.00045711,0.00052598,0,0
5.3472e+05,2.5583e+08,0,9.4663e-11,8.7503e-08,9.1853e-08,2.6939e-09,0.00061712,0.00048295,0.00051934,0.00063535,0.0004547,0.00052364,0,0
5.3676e+05,2.5633e+08,0,9.4403e-11,8.749e-08,9.183e-08,2.6872e-09,0.00061651,0.00048226,0.0005183,0.00063483,0.0004539,0.00052261,0,0
5.3878e+05,2.5683e+08,0,9.4148e-11,8.7489e-08,9.1823e-08,2.6839e-09,0.00061498,0.00047993,0.00051684,0.00063338,0.00045164,0.00052105,0,0
5.4079e+05,2.5733e+08,0,9.4134e-11,8.7494e-08,9.1824e-08,2.6785e-09,0.00061344,0.0004781,0.00051562,0.00063189,0.0004499,0.00051971,0,0
5.4279e+05,2.5782e+08,0,9.3802e-11,8.7502e-08,9.1829e-08,2.6756e-09,0.00061288,0.00047676,0.00051431,0.00063086,0.00044903,0.0005184,0,0
5.4484e+05,2.5832e+08,0,9.3438e-11,8.7507e-08,9.1834e-08,2.6702e-09,0.00061217,0.00047548,0.00051327,0.00062962,0.00044826,0.0005174,0,0
5.4684e+05,2.5881e+08,0,9.3476e-11,8.751e-08,9.1835e-08,2.6668e-09,0.00061066,0.00047283,0.00051209,0.00062748,0.00044621,0.00051629,0,0
5.4884e+05,2.593e+08,0,9.3162e-11,8.7504e-08,9.1827e-08,2.6603e-09,0.0006102,0.00047016,0.00051009,0.00062628,0.00044429,0.00051431,0,0
5.5086e+05,2.598e+08,0,9.2889e-11,8.7504e-08,9.1828e-08,2.6579e-09,0.00060624,0.00046851,0.00050713,0.00062123,0.00044379,0.00051122,0,0
5.5287e+05,2.6029e+08,0,9.1731e-11,8.7503e-08,9.1827e-08,2.651e-09,0.00058842,0.00046419,0.00049659,0.00060082,0.00044255,0.0005,0,0
5.5489e+05,2.608e+08,0,9.0796e-11,8.7507e-08,9.1832e-08,2.6487e-09,0.00058216,0.00046345,0.00049299,0.00059426,0.00044231,0.0004963,0,0
5.5691e+05,2.6129e+08,0,9.0113e-11,8.7512e-08,9.1839e-08,2.6433e-09,0.00057557,0.0004629,0.00048866,0.00058764,0.00044197,0.00049199,0,0
5.5888e+05,2.6179e+08,0,8.9159e-11,8.7517e-08,9.1846e-08,2.6401e-09,0.00056796,0.00046212,0.00048442,0.00058,0.00044144,0.00048757,0,0
5.6093e+05,2.6229e+08,0,8.8221e-11,8.7519e-08,9.185e-08,2.6356e-09,0.00055937,0.00046103,0.0004794,0.00057108,0.00044102,0.00048234,0,0
5.6295e+05,2.6278e+08,0,8.7801e-11,8.7522e-08,9.1855e-08,2.6323e-09,0.00055203,0.00046032,0.00047432,0.00056326,0.0004409,0.00047722,0,0
5.6497e+05,2.6328e+08,0,8.7437e-11,8.7521e-08,9.186e-08,2.6283e-09,0.00054331,0.00045816,0.00046777,0.00055309,0.00044001,0.00047092,0,0
5.6699e+05,2.6378e+08,0,8.709e-11,8.752e-08,9.1865e-08,2.6268e-09,0.0005428,0.0004566,0.00046706,0.00055242,0.00043866,0.00047019,0,0
5.6904e+05,2.6428e+08,0,8.683e-11,8.7512e-08,9.187e-08,2.6227e-09,0.00053364,0.00045517,0.00045931,0.00054235,0.00043825,0.00046221,0,0
5.7071e+05,2.6478e+08,0,8.5598e-11,8.7504e-08,9.1872e-08,2.6197e-09,0.00051585,0.00045327,0.00044488,0.0005232,0.00043788,0.00044761,0,0
5.7272e+05,2.6527e+08,0,8.3825e-11,8.749e-08,9.1873e-08,2.6168e-09,0.00050172,0.00044941,0.00043294,0.00050654,0.00043657,0.00043595,0,0
5.7478e+05,2.6577e+08,0,8.2944e-11,8.7484e-08,9.1875e-08,2.6152e-09,0.0004868,0.00044583,0.0004196,0.00048883,0.00043596,0.00042254,0,0
5.7678e+05,2.6627e+08,0,8.1761e-11,8.7473e-08,9.1873e-08,2.611e-09,0.00047162,0.00044259,0.00040666,0.00047154,0.00043548,0.00040937,0,0
5.7881e+05,2.6677e+08,0,8.1449e-11,8.7473e-08,9.1876e-08,2.6108e-09,0.00046147,0.00044148,0.00039891,0.00046209,0.00043405,0.00040156,0,0
5.8082e+05,2.6727e+08,0,8.1509e-11,8.7474e-08,9.1877e-08,2.6055e-09,0.00046125,0.00043974,0.00039774,0.00046187,0.00043256,0.00040045,0,0
5.8284e+05,2.6777e+08,0,8.1791e-11,8.7479e-08,9.188e-08,2.6044e-09,0.00045921,0.00042744,0.00038696,0.00046153,0.00041873,0.00038964,0,0
5.8482e+05,2.6826e+08,0,8.2005e-11,8.7485e-08,9.1881e-08,2.6024e-09,0.0004581,0.00042018,0.00038187,0.00046073,0.00041133,0.00038456,0,0
5.8679e+05,2.6875e+08,0,8.1853e-11,8.7488e-08,9.1881e-08,2.6001e-09,0.0004571,0.0004189,0.00038158,0.0004598,0.00041003,0.00038428,0,0
5.888e+05,2.6924e+08,0,8.1649e-11,8.7491e-08,9.1883e-08,2.5991e-09,0.00045678,0.00041748,0.00038065,0.00045915,0.00040894,0.00038339,0,0
5.9078e+05,2.6974e+08,0,8.1194e-11,8.7494e-08,9.1886e-08,2.5937e-09,0.00045655,0.00041089,0.00037587,0.00045803,0.00040332,0.00037865,0,0
5.9279e+05,2.7023e+08,0,8.0803e-11,8.7499e-08,9.1892e-08,2.5916e-09,0.00045483,0.00040611,0.00037194,0.00045515,0.00039976,0.00037484,0,0
5.9478e+05,2.7072e+08,0,8.0239e-11,8.7503e-08,9.1897e-08,2.5882e-09,0.00045113,0.00040109,0.00036759,0.00044971,0.00039647,0.00037072,0,0
5.9679e+05,2.7122e+08,0,8.0034e-11,8.7508e-08,9.1902e-08,2.5868e-09,0.00045027,0.0003853,0.00035645,0.00044612,0.00038351,0.00035971,0,0
5.9877e+05,2.7172e+08,0,7.9337e-11,8.7512e-08,9.1905e-08,2.5822e-09,0.0004476,0.00037744,0.0003523,0.00044272,0.00037676,0.00035554,0,0
6.0079e+05,2.7222e+08,0,7.9382e-11,8.7519e-08,9.1911e-08,2.5811e-09,0.00044291,0.00037169,0.00035054,0.0004379,0.00037139,0.00035374,0,0
6.0283e+05,2.7272e+08,0,7.9316e-11,8.7522e-08,9.1911e-08,2.5759e-09,0.00044201,0.0003664,0.0003479,0.00043669,0.00036672,0.00035114,0,0
6.0488e+05,2.7321e+08,0,7.9602e-11,8.7529e-08,9.1916e-08,2.5742e-09,0.00043999,0.00036139,0.00034607,0.00043436,0.00036209,0.00034938,0,0
6.0686e+05,2.7371e+08,0,7.9182e-11,8.7537e-08,9.1919e-08,2.5702e-09,0.00043565,0.0003486,0.00033159,0.00043246,0.00034633,0.00033455,0,0
6.0887e+05,2.742e+08,0,7.8453e-11,8.7542e-08,9.1921e-08,2.5681e-09,0.00043327,0.00034449,0.00032618,0.00043145,0.00034062,0.00032903,0,0
6.1088e+05,2.747e+08,0,7.7642e-11,8.7543e-08,9.192e-08,2.563e-09,0.00043081,0.00033875,0.00032122,0.00042974,0.00033419,0.00032393,0,0
6.1286e+05,2.7519e+08,0,7.7032e-11,8.7543e-08,9.1921e-08,2.5609e-09,0.00042763,0.00033032,0.00031468,0.00042724,0.00032521,0.00031715,0,0
6.1484e+05,2.7568e+08,0,7.6189e-11,8.7534e-08,9.1919e-08,2.5578e-09,0.00042451,0.00032183,0.00030573,0.00042599,0.00031523,0.00030798,0,0
6.169e+05,2.7618e+08,0,7.5886e-11,8.7534e-08,9.1924e-08,2.5561e-09,0.00042017,0.00031632,0.00029781,0.00042406,0.00030758,0.00029983,0,0
6.1894e+05,2.7668e+08,0,7.5368e-11,8.7535e-08,9.1929e-08,2.5518e-09,0.00041398,0.00031058,0.00028926,0.00042075,0.00029935,0.00029097,0,0
6.2099e+05,2.7718e+08,0,7.5414e-11,8.7538e-08,9.1931e-08,2.5511e-09,0.0004114,0.00030772,0.00028616,0.00041711,0.00029755,0.00028778,0,0
6.23e+05,2.7768e+08,0,7.5489e-11,8.754e-08,9.1922e-08,2.5478e-09,0.00040985,0.00030531,0.0002838,0.00041431,0.00029651,0.00028531,0,0
6.2505e+05,2.7818e+08,0,7.5511e-11,8.7539e-08,9.1908e-08,2.5469e-09,0.00040926,0.00030447,0.00028374,0.00041365,0.00029587,0.00028524,0,0
6.2702e+05,2.7867e+08,0,7.5656e-11,8.7509e-08,9.1842e-08,2.5437e-09,0.00040882,0.00030371,0.00028352,0.00041315,0.00029523,0.00028504,0,0
6.2903e+05,2.7916e+08,0,7.5549e-11,8.7485e-08,9.1789e-08,2.5429e-09,0.00040782,0.00030215,0.00028218,0.00041247,0.00029344,0.0002837,0,0
6.3105e+05,2.7965e+08,0,7.5455e-11,8.7471e-08,9.1743e-08,2.5428e-09,0.00040576,0.00030167,0.00028126,0.00041061,0.00029285,0.00028273,0,0
6.3305e+05,2.8015e+08,0,7.5075e-11,8.7471e-08,9.1698e-08,2.5403e-09,0.00040192,0.00030113,0.0002793,0.00040648,0.00029263,0.00028069,0,0
6.3506e+05,2.8064e+08,0,7.4951e-11,8.7476e-08,9.1673e-08,2.5401e-09,0.00039911,0.00029942,0.00027728,0.00040269,0.00029202,0.00027849,0,0
6.3708e+05,2.8114e+08,0,7.5078e-11,8.7482e-08,9.1631e-08,2.5382e-09,0.00039859,0.0002985,0.00027662,0.00040191,0.00029139,0.00027782,0,0
6.3905e+05,2.8163e+08,0,7.4839e-11,8.7482e-08,9.1599e-08,2.5382e-09,0.00039795,0.00029153,0.0002701,0.0004016,0.00028415,0.00027138,0,0
6.4106e+05,2.8212e+08,0,7.4534e-11,8.7467e-08,9.1544e-08,2.5378e-09,0.00039777,0.00029101,0.00026968,0.00040146,0.00028362,0.00027091,0,0
6.4308e+05,2.8262e+08,0,7.4474e-11,8.7462e-08,9.1511e-08,2.54e-09,0.00039722,0.00029036,0.000269,0.0004011,0.00028283,0.00027023,0,0
6.4504e+05,2.8312e+08,0,7.433e-11,8.7451e-08,9.1465e-08,2.54e-09,0.00039577,0.00028948,0.00026792,0.00039916,0.00028243,0.0002692,0,0
6.4705e+05,2.8361e+08,0,7.4502e-11,8.7445e-08,9.1436e-08,2.5427e-09,0.00039517,0.00028825,0.00026688,0.00039804,0.00028173,0.00026818,0,0
6.4902e+05,2.841e+08,0,7.438e-11,8.7429e-08,9.1394e-08,2.542e-09,0.00039463,0.000288,0.00026664,0.00039748,0.00028149,0.00026792,0,0
6.5107e+05,2.846e+08,0,7.4529e-11,8.7424e-08,9.1373e-08,2.5429e-09,0.00039393,0.00028705,0.00026611,0.00039657,0.00028075,0.0002674,0,0
6.5308e+05,2.8509e+08,0,7.4704e-11,8.7416e-08,9.1349e-08,2.5417e-09,0.00039371,0.00028537,0.00026488,0.00039594,0.00027951,0.00026621,0,0
6.5512e+05,2.8559e+08,0,7.4834e-11,8.7416e-08,9.1341e-08,2.5423e-09,0.00039341,0.00028373,0.0002637,0.00039509,0.00027844,0.00026507,0,0
6.5714e+05,2.8609e+08,0,7.5132e-11,8.7417e-08,9.1335e-08,2.5392e-09,0.00039319,0.00028258,0.00026292,0.00039447,0.00027771,0.00026431,0,0
6.5919e+05,2.8659e+08,0,7.5182e-11,8.7422e-08,9.1335e-08,2.5385e-09,0.00039293,0.00028118,0.00026199,0.00039372,0.0002768,0.00026341,0,0
6.6125e+05,2.8708e+08,0,7.5296e-11,8.7428e-08,9.1336e-08,2.5344e-09,0.00039268,0.00027983,0.00026112,0.00039301,0.00027593,0.00026258,0,0
6.6332e+05,2.8757e+08,0,7.5635e-11,8.7434e-08,9.1339e-08,2.534e-09,0.00039249,0.00027879,0.00026048,0.00039247,0.00027524,0.00026196,0,0
6.6532e+05,2.8806e+08,0,7.5743e-11,8.7438e-08,9.134e-08,2.53e-09,0.00039227,0.00027752,0.00025972,0.00039182,0.00027441,0.00026123,0,0
6.6743e+05,2.8856e+08,0,7.6185e-11,8.7442e-08,9.1342e-08,2.5279e-09,0,0,0,0,0,0,0,0
6.6956e+05,2.8906e+08,0,7.7069e-11,8.7442e-08,9.1342e-08,2.5223e-09,0,0,0,0,0,0,0,0
6.7163e+05,2.8956e+08,0,7.7823e-11,8.7442e-08,9.1342e-08,2.5152e-09,0,0,0,0,0,0,0,0
6.7371e+05,2.9005e+08,0,7.8523e-11,8.7442e-08,9.1342e-08,2.5098e-09,0,0,0,0,0,0,0,0
6.7579e+05,2.9055e+08,0,7.9224e-11,8.7442e-08,9.1342e-08,2.5069e-09,0,0,0,0,0,0,0,0
6.7791e+05,2.9105e+08,0,7.9977e-11,8.7442e-08,9.1342e-08,2.5014e-09,0,0,0,0,0,0,0,0
6.7999e+05,2.9155e+08,0,8.0763e-11,8.7442e-08,9.1342e-08,2.5006e-09,0,0,0,0,0,0,0,0
6.8207e+05,2.9204e+08,0,8.1427e-11,8.7442e-08,9.1342e-08,2.4977e-09,0,0,0,0,0,0,0,0
6.8419e+05,2.9254e+08,0,8.2161e-11,8.7442e-08,9.1342e-08,2.492e-09,0,0,0,0,0,0,0,0
6.8632e+05,2.9304e+08,0,8.2848e-11,8.7442e-08,9.1342e-08,2.4891e-09,0,0,0,0,0,0,0,0
6.8842e+05,2.9354e+08,0,8.3527e-11,8.7442e-08,9.1342e-08,2.4841e-09,0,0,0,0,0,0,0,0
6.9054e+05,2.9404e+08,0,8.4188e-11,8.7442e-08,9.1342e-08,2.4809e-09,0,0,0,0,0,0,0,0
6.9262e+05,2.9454e+08,0,8.4922e-11,8.7442e-08,9.1342e-08,2.4747e-09,0,0,0,0,0,0,0,0
6.947e+05,2.9503e+08,0,8.5515e-11,8.7442e-08,9.1342e-08,2.4719e-09,0,0,0,0,0,0,0,0
6.968e+05,2.9553e+08,0,8.619e-11,8.7442e-08,9.1342e-08,2.4656e-09,0,0,0,0,0,0,0,0
6.9889e+05,2.9602e+08,0,8.6754e-11,8.7442e-08,9.1342e-08,2.4615e-09,0,0,0,0,0,0,0,0
7.0098e+05,2.9652e+08,0,8.7401e-11,8.7442e-08,9.1342e-08,2.4545e-09,0,0,0,0,0,0,0,0
7.0308e+05,2.9701e+08,0,8.8018e-11,8.7442e-08,9.1342e-08,2.4522e-09,0,0,0,0,0,0,0,0
7.0514e+05,2.9751e+08,0,8.8419e-11,8.7442e-08,9.1342e-08,2.4447e-09,0,0,0,0,0,0,0,0
7.0723e+05,2.98e+08,0,8.8518e-11,8.7442e-08,9.1342e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.0932e+05,2.9849e+08,0,8.896e-11,8.7442e-08,9.1324e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.1142e+05,2.9899e+08,0,8.9503e-11,8.7442e-08,9.1169e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.1351e+05,2.9949e+08,0,8.9857e-11,8.7442e-08,9.0423e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.156e+05,2.9998e+08,0,9.018e-11,8.7442e-08,8.9483e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.1766e+05,3.0047e+08,0,9.0642e-11,8.7442e-08,8.7338e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.1975e+05,3.0097e+08,0,9.1027e-11,8.7442e-08,8.5578e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.2185e+05,3.0147e+08,0,9.1066e-11,8.7442e-08,8.2341e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.2391e+05,3.0196e+08,0,9.1384e-11,8.7442e-08,7.9862e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.2601e+05,3.0246e+08,0,9.1536e-11,8.7442e-08,7.7272e-08,2.4417e-09,0,0,0,0,0,0,0,0
7.281e+05,3.0295e+08,0,9.1208e-11,8.7442e-08,7.7273e-08,2.4417e-09,0,0,0,0,0,0,0,0
